scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
87782,453278,320044,-133235,0.677778,0.458859,176.04
87783,441523,295437,-146086,0.716667,0.428451,169.456
87784,460874,292649,-168226,0.733333,0.412694,200.732
87785,455372,294767,-160605,0.705556,0.429048,187.792
87786,442286,305500,-136786,0.694444,0.454999,175.948
87787,437559,326839,-110720,0.655556,0.482518,177.327
87788,450390,293351,-157039,0.716667,0.419327,208.307
87789,446937,317400,-129537,0.688889,0.454838,168.526
87790,447717,306600,-141117,0.716667,0.448794,206.124
87791,447621,311700,-135921,0.711111,0.450333,216.055
87792,455932,307300,-148632,0.672222,0.45038,170.427
87793,447916,316487,-131430,0.711111,0.464079,188.672
87794,437859,319645,-118215,0.677778,0.477328,172.776
87795,453038,316500,-136538,0.705556,0.455498,198.662
87796,459879,294414,-165464,0.722222,0.421726,225.483
87797,448059,325500,-122559,0.666667,0.472854,172.778
87798,447452,312600,-134852,0.688889,0.447914,178.409
87799,451299,287800,-163499,0.694444,0.42375,174.535
87800,447662,323236,-124426,0.683333,0.469952,179.328
87801,455448,307400,-148048,0.7,0.44257,196.227
87802,454480,304839,-149642,0.716667,0.443726,182.49
87803,462246,302400,-159846,0.716667,0.438472,187.056
87804,460906,301419,-159487,0.727778,0.429957,217.747
87805,455846,328367,-127479,0.688889,0.470413,210.672
87806,438616,311222,-127394,0.694444,0.460554,178.124
87807,446729,308000,-138729,0.7,0.449339,176.633
87808,447907,319695,-128212,0.7,0.461222,208.137
87809,439845,310620,-129225,0.711111,0.454331,188.44
87810,443740,295033,-148707,0.705556,0.439473,179.329
87811,467330,309772,-157558,0.711111,0.443287,193.755
87812,457712,275571,-182141,0.744444,0.398716,187.472
87813,458941,336600,-122341,0.683333,0.474677,189.174
87814,445430,324164,-121266,0.666667,0.47781,173.738
87815,451303,315854,-135449,0.727778,0.455127,190.304
87816,447601,282600,-165001,0.727778,0.419036,172.484
87817,443737,310664,-133072,0.7,0.445842,192.667
87818,449943,316259,-133684,0.7,0.451996,188.736
87819,437985,315682,-122303,0.672222,0.462782,178.126
87820,445662,325444,-120218,0.683333,0.472023,183.305
87821,449360,335650,-113710,0.655556,0.489011,191.156
87822,472313,311045,-161268,0.694444,0.439177,183.992
87823,448954,325800,-123154,0.677778,0.472791,180.946
87824,448594,297500,-151094,0.716667,0.429702,178.98
87825,438872,316600,-122272,0.677778,0.46623,185.589
87826,431150,306800,-124350,0.705556,0.458674,167.92
87827,449116,300851,-148265,0.683333,0.438237,184.073
87828,454055,305754,-148301,0.688889,0.443867,191.902
87829,447544,320603,-126941,0.705556,0.464746,209.864
87830,440579,287900,-152679,0.722222,0.42836,169.792
87831,444267,330161,-114106,0.694444,0.480109,209.513
87832,444643,294813,-149830,0.705556,0.437427,175.403
87833,438669,306527,-132142,0.7,0.454352,180.325
87834,457034,297443,-159592,0.727778,0.431917,174.697
87835,445127,298830,-146297,0.688889,0.450936,163.033
87836,460731,310816,-149915,0.705556,0.442227,183.162
87837,442211,306300,-135911,0.716667,0.45654,201.569
87838,418935,291773,-127162,0.711111,0.439069,167.455
87839,444584,303000,-141584,0.677778,0.445154,164.333
87840,459182,315380,-143802,0.705556,0.446152,201.188
87841,440542,306842,-133700,0.711111,0.452529,167.892
87842,434136,304517,-129619,0.694444,0.453272,161.495
87843,456376,321980,-134396,0.672222,0.463112,196.842
87844,449230,302500,-146730,0.711111,0.436484,176.035
87845,456353,306323,-150029,0.677778,0.451824,167.779
87846,449353,326300,-123053,0.688889,0.470234,195.385
87847,449815,311332,-138484,0.705556,0.445848,188.706
87848,461626,297588,-164038,0.716667,0.421484,193.724
87849,439444,309205,-130239,0.688889,0.449737,170.141
87850,445699,312300,-133399,0.705556,0.446748,198.427
87851,453124,319835,-133288,0.716667,0.449872,224.098
87852,450991,322270,-128720,0.666667,0.474007,160.358
87853,468553,321324,-147229,0.694444,0.455172,183.909
87854,467378,276515,-190863,0.738889,0.398441,166.353
87855,440803,331130,-109672,0.688889,0.476914,221.283
87856,440589,307600,-132989,0.7,0.445575,187.024
87857,445154,312600,-132554,0.672222,0.456104,188.042
87858,446669,311572,-135097,0.7,0.452689,183.001
87859,448512,320300,-128212,0.666667,0.463181,187.295
87860,459149,315839,-143310,0.7,0.441125,214.68
87861,447689,316700,-130989,0.711111,0.45635,218.177
87862,453108,326152,-126956,0.7,0.467931,214.575
87863,472841,302200,-170641,0.716667,0.426664,195.438
87864,433441,307053,-126388,0.688889,0.451874,184.228
87865,429330,338818,-90511.8,0.672222,0.501062,193.078
87866,445595,295689,-149906,0.694444,0.437494,163.626
87867,468546,326000,-142546,0.688889,0.45891,195.537
87868,449340,320650,-128691,0.694444,0.460475,179.35
87869,450403,292500,-157903,0.733333,0.422977,193.754
87870,442291,298700,-143591,0.683333,0.434612,156.874
87871,453138,302500,-150638,0.733333,0.435221,202.296
87872,455333,290432,-164901,0.738889,0.412519,193.913
87873,449019,303400,-145619,0.688889,0.440028,175.411
87874,461236,314702,-146534,0.705556,0.445195,209.651
87875,456559,288921,-167639,0.694444,0.424939,191.179
87876,444812,312000,-132812,0.694444,0.457969,186.974
87877,427843,332374,-95468.2,0.661111,0.489215,204.074
87878,460284,330800,-129484,0.694444,0.475205,204.971
87879,452837,339958,-112880,0.655556,0.490772,196.665
87880,460517,289670,-170847,0.716667,0.414322,175.909
87881,440965,307100,-133865,0.7,0.444097,156.452
87882,450830,304709,-146121,0.694444,0.446503,179.545
87883,448117,306662,-141455,0.733333,0.44101,214.544
87884,465470,305887,-159582,0.705556,0.43164,198.155
87885,461522,298400,-163122,0.744444,0.413668,203.515
87886,445475,307700,-137775,0.733333,0.446354,194.117
87887,455209,311504,-143705,0.727778,0.447881,203.743
87888,442027,320413,-121615,0.672222,0.462933,179.266
87889,460799,311300,-149499,0.688889,0.45127,178.537
87890,450908,307500,-143408,0.722222,0.433047,195.678
87891,441506,338339,-103167,0.677778,0.488253,208.153
87892,447346,312500,-134846,0.733333,0.445486,208.342
87893,465402,313847,-151555,0.727778,0.444075,217.46
87894,457705,301757,-155949,0.711111,0.427303,185.39
87895,435421,309932,-125489,0.688889,0.454791,186.575
87896,451994,335300,-116694,0.683333,0.487661,197.213
87897,439934,293166,-146768,0.722222,0.427644,189.331
87898,442667,284561,-158105,0.672222,0.427975,138.334
87899,444231,311800,-132431,0.7,0.448456,182.495
87900,435338,322940,-112397,0.688889,0.488023,186.17
87901,443185,307500,-135685,0.7,0.44472,202.674
87902,462209,295186,-167023,0.705556,0.417011,183.325
87903,441206,316600,-124606,0.705556,0.462751,199.694
87904,443253,307244,-136009,0.7,0.444568,180.227
87905,452304,298053,-154251,0.677778,0.4415,189.687
87906,455277,315679,-139599,0.716667,0.453714,221.49
87907,442988,310184,-132804,0.705556,0.456051,199.931
87908,458813,315624,-143189,0.688889,0.441367,187.009
87909,458177,294000,-164177,0.727778,0.420195,197.56
87910,472023,319630,-152392,0.705556,0.454279,206.79
87911,456782,337265,-119518,0.7,0.491953,220.428
87912,451999,305111,-146888,0.722222,0.437092,216.316
87913,443214,307431,-135783,0.677778,0.45902,177.218
87914,451997,314649,-137348,0.683333,0.446295,186.464
87915,450618,319263,-131355,0.683333,0.46247,205.906
87916,463375,320481,-142895,0.733333,0.452354,216.963
87917,463418,330636,-132783,0.677778,0.471688,215.518
87918,439436,311700,-127736,0.688889,0.462771,172.135
87919,446984,307200,-139784,0.688889,0.454167,159.316
87920,444140,309659,-134481,0.711111,0.442221,194.02
87921,428228,338814,-89413.6,0.661111,0.505515,180.061
87922,454031,319607,-134423,0.694444,0.459997,209.212
87923,443617,305613,-138004,0.694444,0.447652,175.944
87924,461726,301444,-160282,0.694444,0.428,184.95
87925,436682,311500,-125182,0.7,0.462448,167.557
87926,443875,314979,-128897,0.677778,0.461569,183.857
87927,457847,320569,-137278,0.672222,0.45964,184.322
87928,441760,312500,-129260,0.677778,0.475975,166.753
87929,444479,302400,-142079,0.7,0.439543,185.61
87930,442262,305203,-137059,0.694444,0.443505,169.231
87931,442931,302000,-140931,0.727778,0.450575,198.259
87932,454483,317300,-137183,0.711111,0.45191,216.037
87933,464508,303000,-161508,0.716667,0.423099,198.909
87934,440947,319453,-121493,0.661111,0.470512,173.414
87935,449859,312000,-137859,0.711111,0.45351,182.192
87936,447732,312703,-135029,0.711111,0.449452,196.72
87937,449592,312200,-137392,0.722222,0.445572,202.46
87938,443435,324195,-119240,0.694444,0.484019,231.513
87939,445613,310763,-134850,0.666667,0.459264,158.086
87940,437246,319480,-117765,0.694444,0.461675,184.127
87941,446382,305025,-141356,0.727778,0.442655,193.006
87942,445841,308300,-137541,0.716667,0.438304,200.125
87943,443500,311707,-131793,0.688889,0.456387,192.757
87944,450436,301800,-148636,0.716667,0.439209,175.828
87945,450799,316546,-134253,0.705556,0.453674,199.657
87946,444514,316300,-128214,0.688889,0.46802,181.957
87947,448236,292600,-155636,0.716667,0.423766,175.626
87948,454038,311583,-142454,0.7,0.452485,190.254
87949,456546,312500,-144046,0.7,0.448332,201.044
87950,433212,298200,-135012,0.716667,0.438406,170.313
87951,445653,315090,-130563,0.7,0.458235,192.224
87952,441666,325241,-116425,0.688889,0.480764,190.197
87953,443741,334099,-109642,0.677778,0.484091,201.625
87954,447444,292304,-155139,0.683333,0.435714,158.036
87955,455210,316800,-138410,0.7,0.454074,191.19
87956,441346,306091,-135255,0.694444,0.452107,164.011
87957,442720,307200,-135520,0.7,0.446648,196.921
87958,448539,312200,-136339,0.7,0.439838,186.848
87959,442851,324820,-118031,0.694444,0.470079,191.713
87960,448608,301800,-146808,0.688889,0.453152,172.077
87961,464511,311225,-153286,0.711111,0.438424,229.254
87962,447429,291822,-155606,0.727778,0.430203,180.793
87963,458907,322100,-136807,0.677778,0.461,196.452
87964,450943,291347,-159596,0.722222,0.432428,159.589
87965,444577,316075,-128502,0.694444,0.459215,176.306
87966,452838,306379,-146459,0.727778,0.439085,205.358
87967,459270,305324,-153945,0.738889,0.433172,196.604
87968,434959,319860,-115099,0.711111,0.47886,202.606
87969,455084,306663,-148421,0.7,0.452711,186.707
87970,437487,309702,-127784,0.688889,0.45815,172.822
87971,436855,329630,-107225,0.677778,0.478691,186.231
87972,455898,301743,-154154,0.694444,0.438221,190.193
87973,456566,325350,-131217,0.694444,0.463767,207.711
87974,449979,313938,-136041,0.688889,0.458408,179.377
87975,448860,293500,-155360,0.716667,0.433354,175.966
87976,447750,315846,-131904,0.7,0.459446,189.106
87977,462636,326100,-136536,0.711111,0.465157,206.905
87978,440010,300830,-139179,0.711111,0.443716,186.68
87979,444550,317100,-127450,0.716667,0.456981,197.892
87980,443535,296258,-147278,0.677778,0.452089,156.701
87981,442563,311600,-130963,0.711111,0.453449,211.558
87982,455005,302900,-152105,0.716667,0.437646,186.407
87983,462814,307379,-155435,0.705556,0.445215,207.994
87984,461252,301200,-160052,0.711111,0.438802,195.518
87985,458119,315261,-142858,0.711111,0.452129,203.225
87986,461467,310888,-150579,0.727778,0.447563,209.23
87987,447713,318735,-128978,0.7,0.460243,191.244
87988,449572,312500,-137072,0.727778,0.445103,210.605
87989,457719,316800,-140919,0.711111,0.451023,186.173
87990,442160,315237,-126923,0.694444,0.456198,200.767
87991,454779,305539,-149240,0.733333,0.433745,229.165
87992,449508,287900,-161608,0.733333,0.412755,197.97
87993,443764,311808,-131956,0.705556,0.451799,182.575
87994,456274,304823,-151451,0.694444,0.452624,174.194
87995,460268,330723,-129545,0.672222,0.480509,197.184
87996,441848,319588,-122260,0.688889,0.471592,173.618
87997,460428,311378,-149050,0.711111,0.438469,194.324
87998,438507,305109,-133398,0.7,0.449259,175.36
87999,444530,324971,-119559,0.677778,0.486378,178.752
88000,454154,306230,-147924,0.716667,0.436992,204.826
88001,444225,302700,-141525,0.7,0.44011,184.276
88002,452100,300756,-151345,0.738889,0.443063,202.785
88003,461906,297600,-164306,0.716667,0.421567,190.422
88004,449066,310213,-138854,0.677778,0.457533,172.486
88005,452482,325264,-127218,0.705556,0.461502,200.556
88006,454262,301811,-152450,0.694444,0.443559,177.884
88007,450867,330200,-120667,0.683333,0.489361,191.01
88008,433466,320881,-112585,0.666667,0.47622,178.758
88009,455937,300041,-155896,0.705556,0.444892,181.477
88010,443877,309909,-133967,0.677778,0.462321,192.515
88011,453081,326800,-126281,0.7,0.471362,204.872
88012,441614,307500,-134114,0.711111,0.441613,195.061
88013,440836,303697,-137139,0.672222,0.456311,174.509
88014,457777,324901,-132876,0.716667,0.46141,228.847
88015,452622,312300,-140322,0.705556,0.444687,213.173
88016,425917,304785,-121133,0.688889,0.459267,181.773
88017,442313,312300,-130013,0.683333,0.452092,186.43
88018,452826,308100,-144726,0.705556,0.436421,170.57
88019,452099,309725,-142375,0.705556,0.447613,215.899
88020,466129,307100,-159029,0.705556,0.437516,196.2
88021,448621,319990,-128631,0.688889,0.466709,212.204
88022,461262,291421,-169840,0.733333,0.422756,206.36
88023,436191,311500,-124691,0.7,0.460866,190.195
88024,468748,286555,-182193,0.727778,0.406547,174.695
88025,463126,334144,-128982,0.694444,0.471766,196.346
88026,461889,301253,-160637,0.711111,0.4146,187.506
88027,449027,316344,-132683,0.711111,0.453521,237.143
88028,465045,292734,-172311,0.738889,0.403385,196.263
88029,461117,310509,-150608,0.744444,0.430168,211.112
88030,436114,316100,-120014,0.705556,0.460001,201.961
88031,445404,317700,-127704,0.677778,0.453864,174.675
88032,454757,306661,-148096,0.688889,0.446893,165.065
88033,444213,296800,-147413,0.727778,0.446205,171.355
88034,447627,307905,-139722,0.722222,0.436836,217.338
88035,437631,305695,-131935,0.688889,0.455265,169.677
88036,447188,292300,-154888,0.694444,0.434758,165.849
88037,443281,322463,-120818,0.688889,0.475915,196.326
88038,440964,301292,-139672,0.7,0.442773,165.231
88039,448597,311800,-136797,0.727778,0.451064,215.782
88040,452702,316748,-135954,0.705556,0.453053,192.565
88041,445153,315809,-129344,0.694444,0.462963,186.823
88042,452825,316300,-136525,0.716667,0.456975,218.422
88043,463630,281654,-181976,0.733333,0.401545,177.187
88044,448400,306900,-141500,0.711111,0.442744,176.107
88045,440636,316800,-123836,0.716667,0.462127,215.557
88046,459102,312000,-147102,0.722222,0.449295,187.149
88047,447943,306319,-141624,0.694444,0.440963,188.08
88048,441731,307700,-134031,0.7,0.450205,178.429
88049,427489,300434,-127055,0.705556,0.446532,177.541
88050,440089,276884,-163205,0.705556,0.414886,149.396
88051,462941,282139,-180802,0.75,0.405306,207.467
88052,461715,301112,-160602,0.694444,0.43118,170.764
88053,449271,307000,-142271,0.694444,0.449587,186.88
88054,436633,297700,-138933,0.722222,0.441744,199.495
88055,444165,322187,-121978,0.711111,0.467421,205.688
88056,435321,306323,-128998,0.683333,0.459693,174.375
88057,454157,292500,-161657,0.716667,0.422796,183.159
88058,446932,308200,-138732,0.711111,0.440375,177.675
88059,440912,315098,-125814,0.683333,0.469669,177.252
88060,453435,298000,-155435,0.711111,0.427601,177.307
88061,460307,309425,-150882,0.711111,0.455758,198.872
88062,460384,319034,-141349,0.688889,0.459901,179.819
88063,456495,321800,-134695,0.688889,0.459799,200.65
88064,444221,331562,-112659,0.666667,0.47746,194.641
88065,444815,316244,-128571,0.694444,0.456119,193.628
88066,441186,320228,-120958,0.7,0.462819,214.505
88067,455089,295919,-159170,0.711111,0.422431,183.444
88068,449906,333731,-116175,0.672222,0.485416,199.29
88069,440437,312600,-127837,0.677778,0.458507,152.916
88070,446886,320549,-126336,0.661111,0.456559,187.167
88071,447062,301712,-145350,0.683333,0.442106,162.637
88072,460257,293500,-166757,0.744444,0.420347,204.966
88073,455342,292500,-162842,0.694444,0.432289,175.807
88074,460642,325413,-135230,0.694444,0.465042,185.221
88075,461877,315039,-146838,0.705556,0.44805,203.029
88076,459317,291118,-168199,0.7,0.426257,185.733
88077,446221,310372,-135849,0.683333,0.453703,173.598
88078,443343,310763,-132579,0.727778,0.449622,201.852
88079,455803,302400,-153403,0.694444,0.435355,173.087
88080,448201,316024,-132176,0.7,0.463866,198.048
88081,438558,340635,-97922.6,0.666667,0.492959,211.706
88082,448746,297222,-151524,0.722222,0.435707,167.095
88083,468057,324675,-143382,0.683333,0.456114,196.344
88084,447188,308725,-138463,0.705556,0.438872,179.385
88085,456543,315800,-140743,0.661111,0.473325,158.575
88086,442356,310800,-131556,0.677778,0.467301,175.301
88087,439426,333124,-106303,0.644444,0.494893,176.181
88088,455010,324110,-130900,0.694444,0.46542,213.116
88089,456503,308458,-148045,0.722222,0.430711,194.361
88090,443094,307849,-135245,0.727778,0.459004,210.504
88091,439639,320438,-119201,0.672222,0.474791,179.968
88092,448722,284969,-163753,0.705556,0.422941,163.234
88093,454541,323620,-130921,0.694444,0.458333,212.627
88094,447596,324348,-123248,0.694444,0.472793,208.207
88095,451922,314247,-137675,0.716667,0.451087,220.114
88096,441907,306582,-135326,0.688889,0.456169,165.518
88097,449404,298600,-150804,0.727778,0.430972,195.766
88098,455986,301106,-154880,0.733333,0.426729,191.162
88099,467635,307600,-160035,0.722222,0.440503,193.767
88100,453748,326191,-127556,0.672222,0.469211,166.824
88101,443683,306048,-137635,0.705556,0.444346,181.975
88102,451346,312300,-139046,0.7,0.449396,196.639
88103,449505,332198,-117307,0.688889,0.481261,193.532
88104,456377,306800,-149577,0.705556,0.437098,203.615
88105,456127,304020,-152107,0.7,0.441252,189.553
88106,455408,317000,-138408,0.711111,0.460043,184.91
88107,444360,300023,-144337,0.705556,0.443279,184.801
88108,435111,310320,-124791,0.672222,0.460959,170.4
88109,437858,311435,-126423,0.705556,0.457822,210.867
88110,449197,302500,-146697,0.738889,0.442483,191.569
88111,449728,302000,-147728,0.705556,0.441316,185.887
88112,441458,291711,-149747,0.716667,0.431698,164.923
88113,435206,296876,-138331,0.711111,0.438807,175.722
88114,439496,329800,-109696,0.677778,0.496346,183.424
88115,455400,298000,-157400,0.733333,0.429414,196.006
88116,475216,291900,-183316,0.722222,0.413309,196.104
88117,444423,316800,-127623,0.705556,0.458256,198.759
88118,451482,298100,-153382,0.716667,0.434492,167.763
88119,461245,323629,-137616,0.7,0.466947,191.366
88120,448528,318275,-130254,0.683333,0.462791,180.068
88121,452444,311008,-141435,0.705556,0.443791,179.386
88122,463193,271950,-191244,0.722222,0.404338,154.553
88123,445396,296704,-148693,0.716667,0.43336,185.436
88124,440961,324494,-116467,0.705556,0.475562,200.465
88125,442132,305182,-136950,0.705556,0.447613,181.812
88126,456693,315452,-141241,0.711111,0.457639,188.8
88127,450025,311537,-138488,0.683333,0.447234,175.574
88128,447734,321000,-126734,0.7,0.466365,182.288
88129,446644,292400,-154244,0.727778,0.424175,168.464
88130,446850,304114,-142736,0.716667,0.440017,201.677
88131,447274,315292,-131982,0.7,0.454115,212.128
88132,439995,331132,-108863,0.672222,0.487563,185.205
88133,453942,314564,-139379,0.711111,0.454054,186.67
88134,443733,305668,-138065,0.683333,0.451665,162.095
88135,449364,317000,-132364,0.711111,0.454567,219.857
88136,456972,325800,-131172,0.694444,0.474303,191.862
88137,462429,318027,-144402,0.711111,0.448261,206.326
88138,440351,318821,-121530,0.688889,0.474332,194.222
88139,446667,305492,-141175,0.7,0.451107,172.827
88140,452419,326300,-126119,0.666667,0.469131,188.437
88141,454814,312090,-142724,0.711111,0.447518,173.174
88142,462736,306972,-155764,0.688889,0.439241,172.101
88143,440182,329800,-110383,0.7,0.48467,213.194
88144,451399,321302,-130098,0.661111,0.467454,160.567
88145,450938,294856,-156081,0.705556,0.428244,168.425
88146,451809,301862,-149948,0.716667,0.435571,193.327
88147,459719,325242,-134478,0.711111,0.457388,230.091
88148,459423,315205,-144218,0.694444,0.451652,209.962
88149,450180,331291,-118890,0.65,0.478622,182.847
88150,446640,315818,-130822,0.688889,0.460216,171.126
88151,461733,303200,-158533,0.716667,0.426329,176.004
88152,462423,286662,-175760,0.711111,0.402589,188.445
88153,439727,300284,-139443,0.661111,0.451075,164.007
88154,435689,321600,-114089,0.661111,0.477041,195.325
88155,443108,324944,-118164,0.677778,0.482382,172.357
88156,455453,326900,-128553,0.688889,0.461212,191.268
88157,439793,290856,-148938,0.711111,0.441212,171.809
88158,452171,290598,-161573,0.727778,0.421199,205.461
88159,449195,298852,-150343,0.7,0.439165,170.816
88160,455360,303200,-152160,0.672222,0.431606,172.095
88161,446141,320024,-126118,0.677778,0.473386,179.156
88162,446873,290969,-155904,0.727778,0.430736,177.448
88163,449076,286447,-162629,0.744444,0.419494,177.567
88164,449564,315024,-134540,0.727778,0.457636,218.374
88165,442137,321015,-121121,0.683333,0.476816,184.25
88166,467030,325648,-141383,0.705556,0.454726,236.791
88167,459241,349989,-109252,0.694444,0.489673,254.377
88168,476870,273900,-202970,0.738889,0.385532,183.002
88169,454650,279300,-175350,0.727778,0.402513,179.569
88170,446165,331100,-115065,0.677778,0.490986,182.438
88171,444576,302800,-141776,0.7,0.450681,191.724
88172,448768,311247,-137521,0.716667,0.446967,197.068
88173,449575,292400,-157175,0.727778,0.433222,185.913
88174,444005,317300,-126705,0.716667,0.45945,208.715
88175,452357,310861,-141495,0.711111,0.453198,197.546
88176,461541,330282,-131259,0.688889,0.471955,199.928
88177,446097,310856,-135241,0.705556,0.44461,195.526
88178,444033,310228,-133805,0.677778,0.451722,188.365
88179,447098,301778,-145320,0.688889,0.443518,171.374
88180,461694,283117,-178577,0.722222,0.403056,179.817
88181,450042,314646,-135396,0.683333,0.452918,185.569
88182,451642,297512,-154131,0.711111,0.428868,165.622
88183,460700,302700,-158000,0.722222,0.430098,180.208
88184,441711,339212,-102499,0.677778,0.492693,192.87
88185,459719,301343,-158376,0.711111,0.429324,199.163
88186,453278,289737,-163541,0.711111,0.423547,165.487
88187,475599,330300,-145299,0.677778,0.467704,187.315
88188,458555,324257,-134298,0.716667,0.456504,220.14
88189,442009,332158,-109851,0.683333,0.487817,199.323
88190,447590,339402,-108189,0.65,0.496653,182.054
88191,455189,308000,-147189,0.711111,0.433444,199.188
88192,433231,278600,-154631,0.727778,0.408244,180.193
88193,436358,326582,-109776,0.672222,0.482003,185.351
88194,447771,292925,-154845,0.716667,0.426644,176.052
88195,457550,304320,-153230,0.688889,0.447973,167.266
88196,448911,303000,-145911,0.716667,0.437244,178.673
88197,462494,309234,-153260,0.727778,0.442016,226.479
88198,462414,310418,-151996,0.711111,0.439248,201.184
88199,452184,316900,-135284,0.694444,0.455204,175.113
88200,450939,342575,-108364,0.694444,0.490756,245.957
88201,450086,320033,-130053,0.683333,0.462239,175.705
88202,458791,305955,-152837,0.705556,0.436623,193.006
88203,462881,310641,-152240,0.727778,0.440995,217.957
88204,450759,319077,-131682,0.688889,0.456832,190.579
88205,465430,331121,-134309,0.688889,0.467705,227.371
88206,454816,324535,-130281,0.666667,0.46553,193.22
88207,449386,282135,-167252,0.733333,0.403449,165.786
88208,449639,320272,-129367,0.705556,0.462757,219.699
88209,461707,314425,-147282,0.705556,0.440637,192.013
88210,451466,322572,-128893,0.672222,0.471412,179.746
88211,438025,325600,-112425,0.694444,0.482323,193.115
88212,469064,306803,-162261,0.716667,0.43417,193.091
88213,449935,335584,-114351,0.666667,0.480343,199.691
88214,432953,315884,-117068,0.677778,0.476062,191.027
88215,437933,312000,-125933,0.683333,0.459845,181.755
88216,446828,321179,-125649,0.677778,0.457306,171.311
88217,446158,292900,-153258,0.711111,0.43032,187.848
88218,461627,320259,-141368,0.672222,0.460595,188.639
88219,444953,302300,-142653,0.694444,0.452798,180.778
88220,444416,324153,-120263,0.65,0.473755,180.317
88221,452119,337982,-114137,0.683333,0.488124,210.732
88222,450128,311600,-138528,0.716667,0.443094,207.915
88223,446131,309627,-136503,0.688889,0.448508,175.424
88224,447723,308662,-139061,0.694444,0.453031,172.845
88225,455316,310440,-144876,0.711111,0.449617,204.82
88226,437703,300621,-137082,0.683333,0.442935,173.373
88227,428252,312738,-115514,0.683333,0.473949,172.179
88228,436978,326900,-110078,0.694444,0.476665,200.285
88229,442465,339219,-103246,0.655556,0.499919,198.936
88230,440287,313406,-126881,0.672222,0.474343,177.664
88231,445772,320019,-125753,0.672222,0.469816,171.037
88232,436347,314160,-122187,0.705556,0.466227,175.96
88233,455714,316300,-139413,0.688889,0.460205,174.687
88234,452846,319324,-133522,0.688889,0.463605,185.903
88235,440330,321017,-119313,0.688889,0.469136,186.24
88236,462132,306042,-156090,0.688889,0.442047,176.64
88237,456796,325715,-131081,0.694444,0.465359,197.778
88238,458129,295833,-162296,0.705556,0.434799,173.176
88239,442597,333698,-108899,0.677778,0.481063,201.146
88240,436891,310354,-126538,0.705556,0.456125,201.411
88241,445288,324890,-120398,0.716667,0.465165,219.049
88242,461294,282502,-178792,0.733333,0.406208,170.506
88243,454427,335666,-118761,0.672222,0.480903,203.928
88244,441540,307700,-133840,0.711111,0.45222,187.348
88245,462588,296790,-165798,0.755556,0.413647,224.176
88246,445152,325323,-119829,0.672222,0.470587,183.037
88247,433454,322100,-111354,0.7,0.475673,182.6
88248,457977,329934,-128044,0.666667,0.45946,199.254
88249,450379,321012,-129367,0.694444,0.465179,188.668
88250,437489,315677,-121812,0.683333,0.470244,177.625
88251,436032,292064,-143968,0.694444,0.438596,167.24
88252,452268,316500,-135768,0.694444,0.461481,188.676
88253,443762,329532,-114230,0.672222,0.47977,202.026
88254,468984,316536,-152448,0.711111,0.450909,201.841
88255,461922,311153,-150769,0.694444,0.441039,182.348
88256,442794,297000,-145794,0.711111,0.442357,181.485
88257,436941,322506,-114435,0.677778,0.475855,209.137
88258,463003,326600,-136403,0.688889,0.450821,218.312
88259,454600,311124,-143476,0.688889,0.441368,192.858
88260,433232,319754,-113478,0.672222,0.481512,162.645
88261,452363,325300,-127063,0.672222,0.473492,201.183
88262,464566,290509,-174057,0.716667,0.423066,167.236
88263,465567,326964,-138603,0.705556,0.462929,222.896
88264,444156,308730,-135427,0.688889,0.452132,183.302
88265,446562,307051,-139511,0.688889,0.439039,166.753
88266,446288,326500,-119788,0.677778,0.464462,187.038
88267,437969,287328,-150641,0.722222,0.427224,184.695
88268,442643,301200,-141443,0.672222,0.453312,157.51
88269,460038,312600,-147438,0.688889,0.454514,169.003
88270,457167,306800,-150367,0.694444,0.444211,189.075
88271,474080,302192,-171887,0.738889,0.420099,200.914
88272,448974,320600,-128374,0.666667,0.47246,176.008
88273,444515,310626,-133889,0.716667,0.447924,221.483
88274,448439,324299,-124140,0.688889,0.472363,186.143
88275,456954,316700,-140254,0.683333,0.459536,177.027
88276,430740,316600,-114140,0.7,0.475307,187.769
88277,441002,325500,-115502,0.655556,0.482136,163.091
88278,438432,292079,-146352,0.705556,0.431584,166.503
88279,455138,311500,-143638,0.716667,0.449389,211.872
88280,438757,316900,-121857,0.688889,0.464942,193.121
88281,451819,301700,-150119,0.727778,0.434843,192.001
88282,459995,310839,-149156,0.733333,0.442509,205.729
88283,453236,300110,-153125,0.722222,0.436637,193.817
88284,444335,320104,-124231,0.65,0.477706,169.923
88285,456805,330092,-126713,0.716667,0.473825,236.069
88286,439964,325015,-114949,0.672222,0.4764,192.228
88287,454070,297100,-156970,0.711111,0.429863,169.956
88288,449106,321100,-128006,0.688889,0.471091,191.02
88289,444811,325463,-119349,0.672222,0.471168,181.625
88290,453382,322700,-130682,0.677778,0.455606,183.166
88291,447494,311101,-136393,0.694444,0.453806,179.799
88292,465626,315436,-150190,0.7,0.43831,231.6
88293,447816,326200,-121616,0.666667,0.477009,183.528
88294,449471,297469,-152002,0.705556,0.432281,193.225
88295,445840,324928,-120912,0.677778,0.465994,194.905
88296,459476,318999,-140477,0.7,0.452533,205.106
88297,444057,316800,-127257,0.694444,0.453462,208.942
88298,451336,302500,-148836,0.694444,0.43536,183.204
88299,442142,325352,-116790,0.677778,0.470773,202.255
