scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
63338,436340,323596,-112744,0.694444,0.478405,175.74
63339,436309,310620,-125689,0.677778,0.464641,163.714
63340,442237,311500,-130737,0.694444,0.455583,180.546
63341,455342,299109,-156234,0.727778,0.424394,192.876
63342,447203,306700,-140503,0.711111,0.448595,179.187
63343,449113,333474,-115639,0.694444,0.487477,207.631
63344,453308,316715,-136593,0.705556,0.454931,206.8
63345,456388,325238,-131150,0.694444,0.469144,216.823
63346,442663,306852,-135811,0.666667,0.457818,154.555
63347,446990,325759,-121231,0.688889,0.474954,171.905
63348,441635,308947,-132687,0.711111,0.456149,193.58
63349,458992,296224,-162767,0.711111,0.423349,178.91
63350,434650,302628,-132022,0.711111,0.457033,183.546
63351,452725,324470,-128255,0.705556,0.464572,230.351
63352,447803,301059,-146744,0.711111,0.438986,191.306
63353,452298,305299,-147000,0.694444,0.43998,169.501
63354,465121,312784,-152337,0.694444,0.44763,207.671
63355,458609,311541,-147068,0.683333,0.45508,194.143
63356,473834,320304,-153530,0.711111,0.440601,224.839
63357,447688,332962,-114726,0.694444,0.488107,197.922
63358,437417,349900,-87516.6,0.672222,0.513342,214.168
63359,462775,297300,-165475,0.688889,0.428517,180.269
63360,446625,309821,-136804,0.711111,0.45661,188.886
63361,448553,310984,-137569,0.683333,0.453014,172.024
63362,440361,317744,-122618,0.688889,0.473388,206.345
63363,456863,278600,-178263,0.738889,0.401376,175.466
63364,471972,282775,-189197,0.727778,0.397879,184.669
63365,459185,288300,-170885,0.733333,0.419211,168.174
63366,443835,325573,-118261,0.694444,0.472757,186.167
63367,445220,303000,-142220,0.7,0.436661,181.181
63368,442929,326951,-115978,0.666667,0.474037,182.56
63369,447975,324773,-123202,0.688889,0.472918,195.624
63370,448619,295978,-152641,0.733333,0.429199,181.681
63371,448682,326000,-122682,0.705556,0.480505,214.168
63372,441822,326200,-115622,0.688889,0.473405,171.412
63373,459399,301205,-158194,0.711111,0.426862,182.189
63374,467188,325908,-141280,0.688889,0.454715,179.145
63375,459532,291319,-168213,0.727778,0.420533,185.659
63376,446075,319005,-127071,0.7,0.464107,192.495
63377,456195,298100,-158095,0.716667,0.419293,198.102
63378,446016,326889,-119126,0.672222,0.47849,192.141
63379,446161,310651,-135510,0.694444,0.449622,185.826
63380,459432,268595,-190837,0.75,0.388173,188.656
63381,460463,316000,-144463,0.688889,0.452764,194.732
63382,441535,307500,-134035,0.727778,0.448449,203.191
63383,438504,323148,-115356,0.672222,0.480927,186.923
63384,447912,327000,-120912,0.711111,0.468563,202.81
63385,453586,320381,-133204,0.688889,0.461055,195.855
63386,443312,321600,-121712,0.7,0.470243,191.464
63387,437942,326100,-111842,0.683333,0.481597,182.915
63388,439401,326526,-112874,0.688889,0.480271,183.374
63389,463971,300852,-163118,0.694444,0.439383,196.75
63390,458145,300922,-157223,0.722222,0.433743,199.85
63391,462165,313000,-149166,0.7,0.449936,213.304
63392,436246,298200,-138046,0.705556,0.441698,182.988
63393,440827,336900,-103927,0.677778,0.488543,213.38
63394,454119,339600,-114519,0.666667,0.497729,203.108
63395,452997,325300,-127697,0.677778,0.47504,192.249
63396,434608,335900,-98708.1,0.677778,0.497447,181.267
63397,450857,298699,-152159,0.694444,0.445968,170.393
63398,444038,325800,-118238,0.683333,0.47811,179.852
63399,445558,315657,-129901,0.672222,0.462301,168.27
63400,451542,305725,-145816,0.688889,0.437577,169.797
63401,443918,310398,-133520,0.727778,0.449274,193.919
63402,463181,306800,-156381,0.7,0.440286,185.993
63403,450319,310824,-139496,0.727778,0.455915,188.881
63404,439948,306800,-133148,0.705556,0.448764,192.595
63405,455106,316800,-138306,0.688889,0.462958,197.608
63406,439040,291474,-147566,0.716667,0.439593,170.345
63407,453119,321800,-131319,0.694444,0.468629,205.765
63408,443731,335400,-108331,0.688889,0.486671,190.105
63409,462440,324397,-138043,0.661111,0.469904,168.262
63410,448398,315712,-132686,0.677778,0.458605,173.677
63411,441365,324536,-116829,0.672222,0.483119,190.288
63412,444780,293800,-150980,0.705556,0.425989,183.794
63413,441190,312398,-128792,0.711111,0.459759,192.708
63414,444195,324477,-119718,0.677778,0.477164,182.433
63415,460676,319580,-141095,0.688889,0.452469,188.748
63416,454500,302886,-151614,0.705556,0.446442,183.556
63417,458950,304831,-154119,0.711111,0.445401,204.133
63418,464127,285276,-178850,0.733333,0.413607,180.178
63419,438181,306600,-131581,0.7,0.452165,185.923
63420,449044,310694,-138350,0.705556,0.440133,213.683
63421,447007,302200,-144807,0.727778,0.444225,185.736
63422,446585,336100,-110485,0.677778,0.492588,183.549
63423,459026,302200,-156826,0.694444,0.437425,165.311
63424,445342,321600,-123742,0.694444,0.46916,200.04
63425,456259,307500,-148759,0.688889,0.433626,170.596
63426,467877,314850,-153027,0.705556,0.452281,196.114
63427,449093,325900,-123193,0.683333,0.471931,194.202
63428,450711,293200,-157511,0.738889,0.418953,209.128
63429,469157,302000,-167157,0.7,0.43192,160.664
63430,450676,312600,-138076,0.688889,0.448286,171.352
63431,448528,311200,-137328,0.705556,0.45563,176.186
63432,469932,319598,-150334,0.705556,0.448689,204.061
63433,448424,316400,-132024,0.688889,0.460912,180.199
63434,458008,307279,-150729,0.727778,0.431863,237.037
63435,452016,292511,-159505,0.727778,0.423419,174.903
63436,457866,320120,-137746,0.7,0.463266,201.563
63437,450024,302300,-147724,0.688889,0.438829,166.403
63438,446946,323831,-123115,0.666667,0.47291,183.885
63439,445731,290991,-154739,0.733333,0.427144,167.367
63440,443046,300376,-142670,0.694444,0.438665,187.794
63441,458215,321700,-136515,0.694444,0.455021,194.545
63442,437626,340000,-97626.4,0.65,0.502623,204.982
63443,445525,309231,-136294,0.694444,0.447997,179.727
63444,445977,287300,-158677,0.705556,0.431942,147.357
63445,429828,317100,-112728,0.677778,0.474191,176.84
63446,456914,316800,-140114,0.711111,0.451005,213.155
63447,442684,294642,-148042,0.705556,0.434767,178.335
63448,451491,287240,-164251,0.711111,0.424472,175.788
63449,456744,324042,-132702,0.694444,0.470285,200.147
63450,437729,334352,-103377,0.688889,0.495801,177.835
63451,458925,299198,-159727,0.733333,0.420058,202.758
63452,447664,297200,-150464,0.722222,0.428977,198.301
63453,461831,305218,-156613,0.722222,0.436144,179.705
63454,449072,306939,-142133,0.716667,0.43717,191.457
63455,436614,340500,-96114.5,0.65,0.499598,191.82
63456,444326,314437,-129889,0.694444,0.457918,193.216
63457,434899,315435,-119464,0.688889,0.475488,166.657
63458,452490,311900,-140590,0.683333,0.449996,178.312
63459,449715,307000,-142715,0.705556,0.446093,192.535
63460,450107,296900,-153207,0.716667,0.437238,171.003
63461,452467,316405,-136062,0.722222,0.457769,205.235
63462,459659,295243,-164416,0.711111,0.435108,180.972
63463,455578,297100,-158478,0.705556,0.429568,191.549
63464,461624,317763,-143861,0.672222,0.459337,178.774
63465,450462,303572,-146890,0.694444,0.448067,170.704
63466,451735,311338,-140397,0.711111,0.455969,183.737
63467,441188,292686,-148501,0.738889,0.42385,191.777
63468,457286,277555,-179731,0.722222,0.393159,166.307
63469,456496,312000,-144496,0.705556,0.449088,194.345
63470,455601,326500,-129101,0.716667,0.457916,212.491
63471,444701,324890,-119811,0.694444,0.482795,199.063
63472,451436,307300,-144136,0.672222,0.450344,165.305
63473,454501,315732,-138769,0.694444,0.45477,177.458
63474,453329,343194,-110136,0.666667,0.488275,204.556
63475,460349,306312,-154037,0.7,0.437556,191.998
63476,459968,290316,-169652,0.727778,0.414107,207.696
63477,447364,282799,-164565,0.716667,0.419135,177.038
63478,454193,307600,-146593,0.7,0.443423,160.082
63479,449083,310198,-138885,0.694444,0.446244,172.034
63480,452055,272485,-179570,0.738889,0.401617,165.619
63481,446842,318913,-127929,0.677778,0.464866,196.937
63482,436274,314250,-122025,0.694444,0.456704,194.812
63483,448903,317153,-131750,0.716667,0.453515,205.555
63484,444071,293500,-150571,0.7,0.431427,165.141
63485,464968,316738,-148230,0.688889,0.447245,193.08
63486,432944,323635,-109309,0.688889,0.487601,186.496
63487,464307,306942,-157365,0.7,0.431962,188.887
63488,445163,332661,-112502,0.688889,0.494123,171.318
63489,452849,301900,-150949,0.705556,0.444314,182.096
63490,443292,307300,-135992,0.7,0.444664,187.043
63491,459236,321175,-138062,0.683333,0.462537,206.586
63492,450281,321100,-129181,0.722222,0.466883,217.596
63493,444619,295990,-148629,0.711111,0.437114,191.865
63494,447564,316007,-131557,0.683333,0.458696,198.902
63495,446096,292900,-153196,0.705556,0.428563,187.923
63496,450502,306500,-144002,0.7,0.453929,182.464
63497,454006,329312,-124694,0.683333,0.474341,210.803
63498,433396,316575,-116821,0.688889,0.465125,197.998
63499,442272,317000,-125272,0.711111,0.458772,193.925
63500,457981,326500,-131481,0.7,0.458227,213.981
63501,458533,293000,-165533,0.722222,0.421517,173.711
63502,444855,293400,-151455,0.727778,0.422439,190.126
63503,450221,313000,-137221,0.716667,0.445818,191.566
63504,452576,301596,-150980,0.694444,0.441311,170.572
63505,459844,309062,-150782,0.694444,0.444967,205.767
63506,443645,310412,-133233,0.705556,0.459793,184.182
63507,443376,310385,-132991,0.694444,0.455628,178.521
63508,457293,300409,-156884,0.722222,0.430891,185.871
63509,445252,299358,-145894,0.683333,0.446463,163.259
63510,455783,321100,-134683,0.683333,0.456486,196.387
63511,465935,306941,-158994,0.716667,0.430188,193.082
63512,444841,319732,-125109,0.688889,0.480388,188.472
63513,451090,310497,-140593,0.711111,0.445077,199.131
63514,447825,291271,-156554,0.705556,0.426252,153.454
63515,441727,326364,-115363,0.638889,0.479881,167.066
63516,454421,304033,-150388,0.716667,0.442904,183.445
63517,432751,316269,-116482,0.661111,0.471422,151.832
63518,458120,306335,-151785,0.711111,0.434342,208.931
63519,456885,324017,-132868,0.711111,0.464749,208.984
63520,440477,278400,-162077,0.722222,0.411447,178.202
63521,456484,323012,-133472,0.688889,0.461339,194.004
63522,446804,311800,-135004,0.688889,0.446101,187.924
63523,441898,277238,-164660,0.738889,0.407259,168.587
63524,443791,294861,-148930,0.711111,0.433731,166.992
63525,459936,313357,-146579,0.705556,0.445905,190.621
63526,450649,333986,-116663,0.677778,0.484809,189.463
63527,456248,310077,-146171,0.705556,0.449103,191.016
63528,457111,320720,-136391,0.738889,0.450983,233.092
63529,455810,305204,-150605,0.716667,0.437659,179.5
63530,462956,306687,-156269,0.694444,0.442833,184.88
63531,443610,318930,-124680,0.683333,0.477276,170.807
63532,458205,296595,-161610,0.688889,0.431503,160.226
63533,451647,316700,-134947,0.716667,0.459531,207.461
63534,478983,305258,-173725,0.744444,0.421019,228.444
63535,454375,292385,-161990,0.727778,0.413756,189.411
63536,442750,315969,-126781,0.661111,0.463814,163.886
63537,450345,320033,-130312,0.677778,0.467826,180.812
63538,449808,303200,-146608,0.711111,0.441475,169.261
63539,451807,309915,-141892,0.688889,0.455287,183.015
63540,450418,320236,-130182,0.705556,0.465649,202.217
63541,470419,295604,-174815,0.716667,0.424548,196.707
63542,461770,309800,-151970,0.694444,0.44115,203.227
63543,445724,322000,-123724,0.683333,0.469324,170.774
63544,450991,322275,-128716,0.683333,0.472844,187.7
63545,454624,311155,-143468,0.711111,0.445427,201.828
63546,449858,309513,-140345,0.694444,0.450161,186.908
63547,457131,331100,-126031,0.694444,0.472493,214.518
63548,454482,300156,-154326,0.705556,0.430716,193.709
63549,465466,315339,-150127,0.683333,0.452334,184.691
63550,448146,288400,-159746,0.711111,0.417609,163.423
63551,442587,309304,-133283,0.666667,0.454869,164.47
63552,443792,309580,-134212,0.716667,0.457864,178.594
63553,448519,339853,-108666,0.672222,0.482709,217.8
63554,442409,339155,-103254,0.672222,0.495012,204.521
63555,454169,324197,-129972,0.683333,0.464237,198.301
63556,458494,305869,-152624,0.705556,0.448908,180.036
63557,437090,305814,-131276,0.722222,0.445559,195.439
63558,461367,338669,-122697,0.688889,0.48292,232.968
63559,436547,314824,-121723,0.666667,0.465935,168.409
63560,465866,292608,-173258,0.716667,0.424362,178.103
63561,454094,301500,-152594,0.705556,0.45072,187.277
63562,449971,305612,-144359,0.738889,0.441916,205.342
63563,443503,307000,-136503,0.683333,0.454606,155.29
63564,445810,336000,-109810,0.677778,0.486732,190.528
63565,453805,339900,-113905,0.672222,0.486914,202.331
63566,463539,301249,-162290,0.716667,0.428562,179.386
63567,449672,323311,-126360,0.688889,0.463932,182.923
63568,463499,311461,-152039,0.716667,0.432287,214.677
63569,453773,335100,-118672,0.688889,0.481318,207.424
63570,448518,306349,-142169,0.705556,0.444521,176.322
63571,449111,319531,-129580,0.716667,0.464725,211.485
63572,442278,305218,-137059,0.688889,0.443836,197.688
63573,442617,292800,-149817,0.688889,0.43377,161.75
63574,462596,321300,-141296,0.694444,0.458609,207.998
63575,449140,321100,-128040,0.694444,0.474381,194.341
63576,457472,282099,-175373,0.75,0.404306,186.564
63577,445746,340500,-105246,0.677778,0.492349,223.31
63578,455151,300288,-154863,0.694444,0.441404,151.925
63579,465189,324968,-140221,0.677778,0.466729,205.994
63580,444206,319454,-124752,0.666667,0.467105,187.823
63581,440487,302679,-137808,0.688889,0.448042,174.879
63582,445950,299402,-146548,0.711111,0.43152,199.149
63583,451085,326400,-124685,0.7,0.465219,206.609
63584,459816,307133,-152683,0.705556,0.432566,192.74
63585,451951,317300,-134651,0.722222,0.452793,206.276
63586,447215,330900,-116315,0.694444,0.479178,190.073
63587,447225,287400,-159825,0.705556,0.427042,158.704
63588,440694,309412,-131282,0.672222,0.457004,173.668
63589,463423,333724,-129698,0.688889,0.467966,209.915
63590,451000,304530,-146470,0.705556,0.442935,186.04
63591,441845,333624,-108221,0.65,0.484121,206.664
63592,444641,307500,-137141,0.705556,0.448299,165.014
63593,446696,303615,-143081,0.694444,0.450972,179.921
63594,434493,330600,-103893,0.677778,0.497284,182.22
63595,450509,324871,-125637,0.666667,0.474159,180.352
63596,462944,317300,-145644,0.672222,0.458114,189.725
63597,442677,308880,-133797,0.711111,0.456495,205.919
63598,437002,309392,-127610,0.694444,0.457902,170.786
63599,445078,285840,-159237,0.711111,0.422331,165.695
63600,443719,325149,-118570,0.666667,0.479346,162.244
63601,436834,307000,-129834,0.7,0.452734,213.589
63602,444337,350427,-93910.1,0.655556,0.522841,207.111
63603,431035,301203,-129832,0.7,0.447969,167.407
63604,441507,319582,-121924,0.638889,0.495352,151.895
63605,448716,322100,-126616,0.666667,0.470251,165.453
63606,458549,317000,-141549,0.711111,0.456819,193.237
63607,446077,302100,-143977,0.694444,0.446646,171.501
63608,431377,314656,-116721,0.672222,0.4735,161.331
63609,450919,314561,-136358,0.694444,0.453508,201.612
63610,445308,310708,-134599,0.711111,0.449416,214.893
63611,453598,304964,-148633,0.7,0.443386,185.682
63612,447428,298100,-149328,0.716667,0.43261,203.144
63613,437366,312034,-125332,0.672222,0.46762,184.306
63614,462106,282800,-179306,0.755556,0.406542,209.361
63615,455426,307700,-147726,0.716667,0.436231,176.6
63616,459869,309624,-150245,0.688889,0.457433,164.401
63617,458027,315996,-142032,0.672222,0.462922,197.611
63618,461140,296932,-164208,0.694444,0.427525,170.84
63619,450425,316800,-133625,0.7,0.456445,189.88
63620,450074,319605,-130469,0.672222,0.459207,174.513
63621,458687,305649,-153038,0.7,0.439705,186.277
63622,448124,308126,-139998,0.711111,0.444117,205.499
63623,459085,319942,-139143,0.683333,0.462285,197.272
63624,454232,320592,-133640,0.694444,0.450768,200.255
63625,432912,314587,-118325,0.672222,0.470511,176.338
63626,465724,316883,-148842,0.683333,0.437538,196.186
63627,445075,304825,-140250,0.716667,0.437732,181.456
63628,448236,320608,-127628,0.677778,0.466529,207.97
63629,467531,283200,-184331,0.722222,0.40636,170.757
63630,437272,328952,-108321,0.661111,0.492283,178.121
63631,460525,310894,-149630,0.683333,0.442963,200.613
63632,441599,329703,-111896,0.666667,0.483045,187.037
63633,435138,301894,-133244,0.694444,0.453182,183.355
63634,442392,295375,-147018,0.705556,0.442001,172.186
63635,452238,304699,-147539,0.716667,0.435498,180.654
63636,456823,311800,-145023,0.7,0.449112,191.121
63637,455348,324405,-130943,0.683333,0.468254,192.294
63638,454236,296676,-157560,0.705556,0.4339,175.217
63639,433870,306289,-127581,0.677778,0.458406,164.789
63640,460068,326500,-133568,0.705556,0.466337,201.838
63641,441324,324888,-116437,0.661111,0.489596,179.597
63642,450346,295574,-154772,0.722222,0.425239,194.635
63643,447979,307000,-140979,0.7,0.450986,176.783
63644,461298,278434,-182865,0.75,0.396031,194.749
63645,447600,326573,-121027,0.677778,0.465562,188.911
63646,455423,310586,-144837,0.716667,0.444461,200.545
63647,465922,320401,-145522,0.711111,0.449667,196.415
63648,459986,287700,-172286,0.722222,0.416892,174.806
63649,441949,311900,-130049,0.688889,0.458361,194.153
63650,432765,319412,-113353,0.677778,0.466249,182.623
63651,442112,313612,-128500,0.683333,0.46428,182.796
63652,461134,308967,-152166,0.694444,0.449914,172.334
63653,446307,304461,-141847,0.711111,0.448522,183.232
63654,440520,306800,-133720,0.705556,0.45504,173.619
63655,451823,304872,-146951,0.705556,0.446298,194.706
63656,451451,321900,-129551,0.705556,0.457769,200.92
63657,454799,304685,-150114,0.705556,0.445472,197.632
63658,449980,311200,-138780,0.694444,0.460409,201.345
63659,457066,328875,-128192,0.711111,0.457076,214.516
63660,454283,296230,-158053,0.705556,0.43401,164.612
63661,443481,306964,-136517,0.716667,0.440913,198.355
63662,460902,314193,-146709,0.694444,0.449671,199.692
63663,450644,324362,-126282,0.683333,0.47367,187.342
63664,448804,312300,-136504,0.705556,0.447934,205.582
63665,457617,308500,-149117,0.711111,0.436058,179.189
63666,457155,301800,-155355,0.733333,0.445396,196.524
63667,447832,320800,-127032,0.672222,0.474833,188.921
63668,453965,316000,-137965,0.672222,0.459201,169.168
63669,439913,308000,-131913,0.688889,0.445475,182.956
63670,432589,311800,-120789,0.688889,0.467494,169.117
63671,468023,297800,-170223,0.711111,0.425578,181.371
63672,442328,286860,-155468,0.705556,0.433946,156.301
63673,444724,311500,-133224,0.688889,0.466078,167.531
63674,456613,314143,-142471,0.694444,0.458357,190.62
63675,439052,326119,-112932,0.688889,0.476544,167.681
63676,450031,324287,-125744,0.672222,0.470209,189.604
63677,439812,318406,-121406,0.694444,0.469105,202.352
63678,446900,317000,-129900,0.711111,0.455652,200.822
63679,441253,315158,-126095,0.672222,0.472605,162.837
63680,452892,339399,-113493,0.666667,0.490315,193.234
63681,458135,310800,-147335,0.711111,0.453102,180.646
63682,458947,282712,-176236,0.727778,0.399421,181.153
63683,444366,325762,-118604,0.7,0.475348,198.942
63684,447177,306400,-140777,0.694444,0.452769,194.854
63685,445815,313656,-132160,0.705556,0.456204,203.528
63686,441229,316794,-124436,0.694444,0.467632,174.584
63687,446324,326100,-120224,0.672222,0.473185,189.445
63688,461683,302900,-158783,0.711111,0.42895,183.701
63689,446533,297900,-148633,0.716667,0.440104,190.187
63690,452232,307800,-144432,0.683333,0.446443,172.753
63691,471773,282700,-189073,0.738889,0.393283,185.644
63692,443994,321400,-122594,0.688889,0.468623,177.739
63693,444308,301500,-142809,0.694444,0.451381,175.17
63694,469110,311801,-157309,0.722222,0.431528,214.031
63695,443423,321900,-121523,0.694444,0.46833,180.088
63696,471503,316900,-154603,0.727778,0.437399,225.39
63697,433558,324386,-109172,0.688889,0.472111,185.74
63698,451599,320807,-130792,0.722222,0.46564,202.066
63699,461577,316706,-144871,0.694444,0.455101,198.405
63700,452060,310318,-141741,0.683333,0.445489,188.424
63701,459682,305224,-154458,0.711111,0.439625,195.409
63702,439412,307201,-132210,0.655556,0.462004,152.615
63703,456141,301650,-154490,0.722222,0.428237,191.186
63704,455429,302400,-153029,0.7,0.443879,185.27
63705,440612,302851,-137761,0.705556,0.455613,192.985
63706,441670,326500,-115170,0.672222,0.475533,187.617
63707,451734,293764,-157970,0.7,0.438595,173.198
63708,463725,311225,-152500,0.677778,0.43977,182.213
63709,461917,301900,-160017,0.711111,0.430877,174.425
63710,458094,333554,-124540,0.677778,0.475389,207.926
63711,463271,293300,-169971,0.705556,0.417265,175.883
63712,433729,325803,-107926,0.672222,0.481395,185.469
63713,443722,314215,-129508,0.705556,0.463254,202.802
63714,440962,309376,-131585,0.683333,0.466008,170.023
63715,437909,304453,-133456,0.711111,0.457652,184.439
63716,442549,311800,-130749,0.672222,0.460043,169.502
63717,434078,325085,-108993,0.688889,0.480912,188.908
63718,449162,321800,-127362,0.705556,0.463516,201.537
63719,452497,315313,-137183,0.694444,0.456173,192.378
63720,458287,307895,-150392,0.672222,0.438825,184.347
63721,444118,296700,-147418,0.716667,0.439051,218.362
63722,468586,302001,-166585,0.694444,0.421739,192.827
63723,443485,325034,-118451,0.666667,0.477698,188.793
63724,464598,334525,-130074,0.716667,0.468528,234.102
63725,448515,349646,-98869.5,0.688889,0.49601,214.844
63726,448601,318572,-130029,0.694444,0.465835,201.942
63727,444127,310764,-133362,0.711111,0.45156,216.005
63728,436344,294569,-141775,0.7,0.434244,171.978
63729,444617,310175,-134442,0.7,0.450375,177.19
63730,448955,327330,-121625,0.677778,0.473181,206.115
63731,455364,301300,-154064,0.688889,0.439538,191.228
63732,442073,316600,-125473,0.661111,0.469446,158.822
63733,447778,307600,-140178,0.666667,0.44248,156.167
63734,445626,330048,-115578,0.688889,0.475883,202.836
63735,448937,310155,-138782,0.688889,0.452175,175.157
63736,452152,320411,-131741,0.694444,0.458495,185.936
63737,447713,307110,-140604,0.694444,0.440939,181.205
63738,452828,326300,-126528,0.688889,0.478992,189.838
63739,453519,312914,-140605,0.683333,0.453121,189.145
63740,446966,307111,-139855,0.688889,0.439907,206.558
63741,460573,293200,-167373,0.727778,0.412001,182.76
63742,449239,329018,-120221,0.683333,0.471298,205.622
63743,434284,311500,-122784,0.7,0.464286,187.506
63744,441747,318035,-123712,0.683333,0.46223,209.081
63745,455528,293093,-162435,0.716667,0.418779,189.597
63746,445674,297400,-148274,0.688889,0.443174,157.016
63747,456159,303489,-152669,0.688889,0.437928,184.273
63748,436303,325046,-111257,0.688889,0.478348,193.369
63749,437306,307500,-129806,0.705556,0.444831,166.105
63750,452366,302800,-149566,0.716667,0.440401,201.227
63751,451210,300461,-150749,0.694444,0.441312,189.575
63752,451206,301515,-149691,0.722222,0.433197,194.612
63753,454171,287700,-166471,0.716667,0.420021,165.87
63754,460814,319227,-141587,0.694444,0.456336,191.613
63755,444517,296441,-148076,0.683333,0.443172,155.658
63756,460235,314767,-145468,0.7,0.449499,172.994
63757,459216,300433,-158783,0.711111,0.436826,182.081
63758,461663,282800,-178863,0.733333,0.411923,192.316
63759,462102,281126,-180976,0.716667,0.406985,167.435
63760,445321,320800,-124521,0.688889,0.47163,182.784
63761,436836,321939,-114897,0.655556,0.47337,184.033
63762,452547,301376,-151171,0.694444,0.444399,176.159
63763,442477,318801,-123676,0.677778,0.472546,181.996
63764,454642,301970,-152672,0.711111,0.431881,192.005
63765,437585,308600,-128985,0.672222,0.457395,159.542
63766,452804,297300,-155504,0.7,0.429754,183.31
63767,457833,288200,-169633,0.738889,0.412712,204.897
63768,446556,339100,-107457,0.661111,0.489389,191.911
63769,448962,349399,-99562.7,0.661111,0.508591,220.232
63770,449248,300625,-148623,0.7,0.440526,159.289
63771,444637,315258,-129379,0.694444,0.46873,190.249
63772,440208,323357,-116851,0.688889,0.473952,186.795
63773,446761,319351,-127410,0.672222,0.476328,186.434
63774,457940,316600,-141340,0.694444,0.459676,203.148
63775,451802,312000,-139802,0.683333,0.449997,199.401
63776,449269,314517,-134752,0.711111,0.460629,185.74
63777,441046,310717,-130329,0.694444,0.454662,179.963
63778,436816,314776,-122040,0.694444,0.466141,181.645
63779,453215,320455,-132759,0.683333,0.461981,186.339
63780,453072,294173,-158899,0.711111,0.43172,181.926
63781,439664,334274,-105390,0.672222,0.485465,190.132
63782,461302,289200,-172102,0.716667,0.402188,166.862
63783,449341,314864,-134478,0.705556,0.449885,191.711
63784,446385,340900,-105485,0.677778,0.491717,215.469
63785,441051,334814,-106237,0.661111,0.487918,204.504
63786,448595,303292,-145303,0.694444,0.440325,182.073
63787,440268,341511,-98756.8,0.694444,0.495661,214.527
63788,446497,325144,-121353,0.694444,0.466913,205.539
63789,455146,289702,-165444,0.722222,0.421735,189.946
63790,444775,337946,-106829,0.672222,0.485558,202.681
63791,466322,298670,-167652,0.733333,0.427588,189.325
63792,443098,321300,-121798,0.672222,0.473091,176.724
63793,435076,305494,-129582,0.7,0.454805,170.299
63794,449126,319351,-129775,0.7,0.456744,203.547
63795,456793,310026,-146766,0.705556,0.453538,191.784
63796,451222,306658,-144564,0.677778,0.453536,169.465
63797,443852,333404,-110449,0.672222,0.488028,201.983
63798,441308,340400,-100908,0.65,0.494964,180.45
63799,444156,323224,-120932,0.677778,0.475456,169.616
63800,441393,320700,-120693,0.7,0.47919,194.464
63801,434890,306400,-128490,0.672222,0.460227,140.779
63802,453955,314196,-139759,0.677778,0.462883,189.293
63803,447808,310765,-137043,0.661111,0.449744,174.406
63804,454977,310477,-144500,0.694444,0.4561,190.744
63805,460104,305817,-154287,0.738889,0.435395,178.883
63806,445828,338047,-107781,0.65,0.493782,218.221
63807,441971,311071,-130899,0.688889,0.457022,180.711
63808,468252,322965,-145288,0.716667,0.454385,222.971
63809,444079,300200,-143879,0.716667,0.441087,194.907
63810,450616,331100,-119516,0.7,0.471848,214.598
63811,458573,309217,-149356,0.711111,0.455475,205.319
63812,442345,304893,-137451,0.683333,0.457735,161.975
63813,447723,309974,-137749,0.694444,0.447866,190.336
63814,440062,323789,-116273,0.672222,0.477843,187.539
63815,445495,311700,-133795,0.694444,0.458721,200.703
63816,449414,333821,-115592,0.666667,0.482336,196.86
63817,453916,297500,-156416,0.716667,0.422622,200.054
63818,449233,311000,-138233,0.677778,0.461791,166.064
63819,444687,305752,-138935,0.733333,0.439686,192.245
63820,456624,313300,-143324,0.727778,0.436979,191.452
63821,454748,312100,-142648,0.711111,0.452067,172.113
63822,449042,328999,-120043,0.683333,0.477694,207.715
63823,438151,291120,-147030,0.705556,0.439235,164.608
63824,448110,329920,-118189,0.666667,0.481195,184.147
63825,445091,299692,-145399,0.7,0.439335,194.815
63826,467514,310092,-157421,0.7,0.431416,215.396
63827,474027,289200,-184827,0.727778,0.40469,195.355
63828,450406,315065,-135341,0.694444,0.461466,194.029
63829,451883,313047,-138836,0.666667,0.453144,176.592
63830,450383,330790,-119593,0.683333,0.473491,194.886
63831,457170,282259,-174912,0.722222,0.407806,171.305
63832,446498,293985,-152513,0.727778,0.434015,178.537
63833,451836,330360,-121476,0.661111,0.47573,170.762
63834,455540,317200,-138340,0.7,0.467308,179.049
63835,447326,316800,-130526,0.711111,0.460846,215.421
63836,462355,282494,-179861,0.761111,0.405801,207.646
63837,446803,315351,-131452,0.683333,0.458169,201.696
63838,445526,310855,-134671,0.705556,0.449789,195.296
63839,436630,317924,-118706,0.677778,0.474981,180.224
63840,450849,312500,-138349,0.694444,0.448514,182.725
63841,441139,296719,-144420,0.7,0.42883,172.073
63842,449073,301548,-147526,0.7,0.437097,176.756
63843,464901,310392,-154509,0.716667,0.44133,219.896
63844,460977,324811,-136167,0.722222,0.454069,222.357
63845,457917,342808,-115110,0.65,0.49967,181.879
63846,447783,314564,-133219,0.688889,0.4655,195.031
63847,463374,280608,-182766,0.716667,0.416331,177.812
63848,438786,305797,-132989,0.677778,0.453425,152.826
63849,450711,329239,-121472,0.677778,0.470231,234.659
63850,455469,290783,-164686,0.733333,0.419385,200.833
63851,448630,331100,-117530,0.683333,0.483759,195.028
63852,448512,333382,-115130,0.688889,0.491554,191.452
63853,458074,306741,-151333,0.722222,0.439488,183.469
63854,461618,305526,-156093,0.7,0.442616,176.982
63855,448354,330108,-118247,0.694444,0.470552,192.037
