scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
9723,468063,320570,-147493,0.694444,0.451454,200.286
9724,458130,302936,-155194,0.705556,0.447952,205.429
9725,452953,315086,-137867,0.727778,0.45359,197.741
9726,456064,315722,-140342,0.688889,0.447737,177.826
9727,451138,325971,-125168,0.677778,0.465581,216.462
9728,444530,287815,-156715,0.722222,0.420479,163.781
9729,435569,302200,-133369,0.705556,0.447538,156.834
9730,454391,301191,-153199,0.711111,0.426467,185.036
9731,448990,317313,-131677,0.7,0.449942,183.012
9732,449520,305917,-143603,0.716667,0.449169,193.517
9733,452441,333227,-119214,0.65,0.492483,169.4
9734,449824,307700,-142124,0.694444,0.445026,172.345
9735,462684,302321,-160363,0.722222,0.424181,201.615
9736,447542,325250,-122292,0.694444,0.466324,192.235
9737,453035,315771,-137264,0.694444,0.455304,199.259
9738,453875,310026,-143850,0.705556,0.453227,189.11
9739,452578,300725,-151853,0.694444,0.43414,175.071
9740,438166,307800,-130366,0.688889,0.447763,184.486
9741,432422,286503,-145919,0.7,0.4244,149.685
9742,458052,307200,-150852,0.716667,0.440855,189.945
9743,440426,296900,-143526,0.727778,0.435314,183.208
9744,439364,309423,-129941,0.688889,0.453496,195.248
9745,458696,318900,-139796,0.688889,0.451379,167.19
9746,458012,315002,-143010,0.7,0.450916,209.273
9747,436937,314501,-122436,0.683333,0.463928,191.747
9748,448011,325900,-122111,0.677778,0.468643,208.988
9749,453582,302400,-151182,0.705556,0.439955,183.675
9750,447729,302200,-145529,0.694444,0.445989,169.953
9751,464221,309416,-154805,0.683333,0.445007,186.377
9752,453161,328282,-124878,0.666667,0.476862,204.721
9753,445392,331600,-113792,0.7,0.474885,203.574
9754,447590,319193,-128397,0.666667,0.477912,187.527
9755,458236,303100,-155136,0.711111,0.42892,181.594
9756,446002,293000,-153002,0.705556,0.427411,170.109
9757,451053,316625,-134428,0.694444,0.465998,190.423
9758,445796,317600,-128196,0.688889,0.45546,189.648
9759,450713,307100,-143613,0.705556,0.447085,184.337
9760,458414,315210,-143204,0.716667,0.449803,201.446
9761,447254,321200,-126054,0.666667,0.465193,190.499
9762,448890,344105,-104786,0.661111,0.495824,181.108
9763,463274,301800,-161474,0.7,0.434967,190.44
9764,450384,326986,-123398,0.694444,0.467517,203.35
9765,441021,317910,-123111,0.683333,0.467818,187.989
9766,460095,302900,-157195,0.688889,0.43419,186.764
9767,471952,278282,-193670,0.738889,0.396757,164.848
9768,432048,300540,-131508,0.694444,0.459532,159.146
9769,446383,320474,-125909,0.688889,0.459832,174.662
9770,448196,312000,-136196,0.705556,0.449609,186.141
9771,437914,317469,-120445,0.672222,0.467923,163.174
9772,441223,315730,-125493,0.694444,0.472217,170.02
9773,449549,295853,-153696,0.733333,0.425696,193.206
9774,441244,321300,-119944,0.683333,0.46915,189.246
9775,456018,325800,-130218,0.7,0.46824,197.274
9776,446850,312300,-134550,0.7,0.449136,178.786
9777,449040,316500,-132540,0.677778,0.460114,186.435
9778,444243,316238,-128005,0.688889,0.465083,176.739
9779,434569,302800,-131769,0.711111,0.451145,183.873
9780,445785,314569,-131215,0.705556,0.465505,186.98
9781,463824,323091,-140733,0.672222,0.461882,194.923
9782,447921,320982,-126939,0.722222,0.459425,216.527
9783,460041,301833,-158208,0.7,0.4408,188.78
9784,447713,296704,-151009,0.7,0.434922,177.57
9785,437431,311500,-125931,0.672222,0.459446,157.08
9786,452412,310323,-142089,0.683333,0.457161,185.275
9787,456396,310555,-145841,0.683333,0.458097,182.81
9788,456910,323363,-133547,0.711111,0.45743,213.388
9789,454645,294779,-159866,0.722222,0.431312,177.358
9790,451673,288200,-163473,0.705556,0.422828,166.74
9791,444315,293200,-151115,0.716667,0.426607,175.563
9792,463124,302970,-160153,0.711111,0.421555,189.87
9793,453344,308377,-144966,0.733333,0.437025,234.759
9794,432887,310140,-122746,0.683333,0.463639,160.009
9795,451322,323249,-128073,0.705556,0.458654,227.508
9796,442978,300626,-142351,0.688889,0.446972,175.989
9797,447157,335097,-112060,0.688889,0.485685,186.854
9798,458503,298200,-160303,0.727778,0.428053,195.626
9799,451989,326476,-125513,0.711111,0.465063,224.614
9800,451015,308175,-142840,0.688889,0.449053,177.301
9801,457123,301600,-155523,0.694444,0.445402,187.44
9802,444659,301340,-143318,0.694444,0.433948,180.601
9803,452967,317000,-135967,0.666667,0.471653,169.336
9804,446342,329442,-116901,0.677778,0.474563,193.364
9805,442184,309778,-132406,0.688889,0.460534,178.177
9806,452091,314728,-137363,0.705556,0.446967,213.862
9807,446325,305477,-140848,0.688889,0.44997,167.225
9808,460911,295892,-165018,0.722222,0.42046,199.733
9809,448518,305461,-143058,0.705556,0.450393,166.072
9810,450987,321039,-129948,0.683333,0.45829,199.074
9811,460422,301679,-158743,0.733333,0.435241,190.321
9812,464289,334557,-129733,0.7,0.463385,205.545
9813,439985,311900,-128085,0.677778,0.461827,157.749
9814,448897,302900,-145997,0.711111,0.443945,186.123
9815,436116,307500,-128616,0.705556,0.45494,178.61
9816,470906,314570,-156336,0.722222,0.442268,212.351
9817,468610,310700,-157910,0.722222,0.45317,207.958
9818,451160,316200,-134960,0.683333,0.460902,190.225
9819,450139,339480,-110659,0.688889,0.49383,199.453
9820,455933,330432,-125501,0.683333,0.46661,203.701
9821,455003,335800,-119203,0.7,0.486481,209.284
9822,442482,321500,-120982,0.711111,0.469401,196.936
9823,449964,324810,-125154,0.683333,0.478117,193.38
9824,463371,316800,-146571,0.694444,0.444286,190.456
9825,443210,311700,-131510,0.705556,0.449566,194.296
9826,442062,319989,-122072,0.666667,0.477895,177.198
9827,438697,314387,-124309,0.688889,0.461703,173.357
9828,449555,335300,-114255,0.711111,0.48656,217.863
9829,456971,300807,-156164,0.7,0.432808,191.749
9830,451798,290964,-160833,0.722222,0.418839,174.473
9831,443524,300832,-142692,0.7,0.440336,192.093
9832,447398,325900,-121498,0.655556,0.48063,189.612
9833,462164,297283,-164881,0.716667,0.419829,195.954
9834,453604,301184,-152420,0.716667,0.437373,196.377
9835,452999,314984,-138014,0.694444,0.453342,184.48
9836,444730,315418,-129312,0.683333,0.46227,181.916
9837,448892,317903,-130990,0.666667,0.467322,179.579
9838,455773,320143,-135631,0.705556,0.463985,212.181
9839,444195,306500,-137695,0.727778,0.449584,189.832
9840,461926,311111,-150815,0.705556,0.444182,213.765
9841,459196,290833,-168363,0.705556,0.422742,167.068
9842,447281,325176,-122105,0.677778,0.47161,177.926
9843,439891,316600,-123291,0.65,0.475352,157.151
9844,452122,310343,-141780,0.711111,0.447092,198.787
9845,454201,323158,-131043,0.705556,0.458345,193.847
9846,445933,306745,-139188,0.694444,0.453874,167.433
9847,440151,311790,-128361,0.694444,0.457112,181.499
9848,462078,316910,-145169,0.711111,0.450732,207.121
9849,444243,324568,-119675,0.683333,0.475575,218.108
9850,433878,338891,-94987.4,0.655556,0.501972,180.803
9851,436814,308258,-128556,0.694444,0.454936,168.757
9852,445020,310660,-134360,0.688889,0.460532,192.351
9853,462565,307200,-155365,0.711111,0.435596,181.17
9854,456488,307863,-148624,0.722222,0.4284,204.166
9855,451431,283200,-168231,0.711111,0.414933,152.328
9856,431776,306200,-125576,0.7,0.460373,176.857
9857,459490,291914,-167577,0.738889,0.419126,200.131
9858,456037,297500,-158537,0.7,0.433711,168.822
9859,465949,301146,-164803,0.711111,0.431156,192.045
9860,450259,310553,-139706,0.7,0.450654,188.99
9861,457688,306900,-150789,0.711111,0.428795,195.663
9862,454980,317800,-137180,0.711111,0.442935,197.041
9863,450478,325900,-124578,0.711111,0.468652,209.301
9864,439597,319817,-119780,0.683333,0.469335,176.271
9865,454595,337744,-116852,0.672222,0.485821,183.707
9866,454593,305915,-148678,0.711111,0.426316,198.662
9867,449693,324188,-125505,0.683333,0.470711,186.547
9868,441276,305155,-136121,0.7,0.448417,173.593
9869,433075,319922,-113154,0.677778,0.478179,164.728
9870,459361,298500,-160861,0.705556,0.42561,158.69
9871,454305,297600,-156705,0.722222,0.432886,187.398
9872,459440,298200,-161240,0.733333,0.417188,204.171
9873,436820,312000,-124820,0.683333,0.456851,173.732
9874,429554,330400,-99153.7,0.661111,0.494913,195.595
9875,437611,304947,-132664,0.688889,0.448478,167.273
9876,448032,302200,-145832,0.694444,0.44431,172.586
9877,471342,301800,-169542,0.716667,0.433696,187.057
9878,453040,322513,-130527,0.688889,0.46399,202.209
9879,453818,341100,-112717,0.661111,0.491208,181.346
9880,447736,320800,-126936,0.711111,0.471892,243.021
9881,442654,319169,-123485,0.661111,0.469565,152.24
9882,441026,305194,-135832,0.705556,0.442035,208.626
9883,449389,301259,-148130,0.705556,0.44067,193.597
9884,440862,299776,-141085,0.711111,0.434078,184.017
9885,455080,300908,-154173,0.7,0.437807,179.329
9886,461513,328835,-132678,0.7,0.469075,203.729
9887,460717,306828,-153889,0.683333,0.443806,176.859
9888,447514,297000,-150514,0.711111,0.440233,157.153
9889,458558,297600,-160958,0.733333,0.428339,192.92
9890,454592,286364,-168228,0.711111,0.427312,176.166
9891,442424,305412,-137012,0.683333,0.454733,169.057
9892,447035,319645,-127390,0.683333,0.465261,192.787
9893,452728,290537,-162191,0.733333,0.412171,200.584
9894,451268,302700,-148568,0.738889,0.429178,202.719
9895,436850,321300,-115550,0.7,0.473951,178.895
9896,458763,306500,-152263,0.7,0.44229,191.084
9897,440901,312680,-128221,0.716667,0.464455,193.733
9898,445068,316450,-128618,0.694444,0.459141,179.065
9899,451091,296800,-154291,0.711111,0.436953,178.164
9900,446873,307700,-139173,0.688889,0.444568,165.08
9901,450897,319909,-130988,0.677778,0.466552,176.458
9902,450498,302172,-148326,0.722222,0.444683,179.222
9903,449766,321100,-128666,0.7,0.458916,187.893
9904,447947,287734,-160214,0.733333,0.419453,165.297
9905,446960,302704,-144256,0.7,0.44023,185.398
9906,440452,325500,-114952,0.683333,0.484189,205.755
9907,456375,325816,-130559,0.694444,0.461854,212.488
9908,449396,324777,-124620,0.677778,0.475816,173.204
9909,457304,324594,-132709,0.677778,0.471227,187.695
9910,450525,300939,-149585,0.711111,0.434483,172.679
9911,447328,326300,-121028,0.683333,0.468482,182.704
9912,455187,325771,-129416,0.688889,0.456754,219.353
9913,431037,314552,-116485,0.683333,0.46466,178.881
9914,452500,328372,-124128,0.661111,0.466007,173.333
9915,439915,316470,-123446,0.716667,0.46515,207.129
9916,429744,305781,-123963,0.655556,0.460434,144.452
9917,453351,301260,-152091,0.716667,0.439708,176.018
9918,454808,326100,-128708,0.683333,0.470319,189.234
9919,462156,306675,-155481,0.733333,0.428562,203.612
9920,451354,321800,-129554,0.705556,0.463284,200.182
9921,444160,305338,-138822,0.694444,0.447729,183.499
9922,446496,330437,-116059,0.694444,0.480158,207.579
9923,441368,339778,-101590,0.661111,0.500142,177.869
9924,452528,283100,-169428,0.705556,0.411985,167.207
9925,451887,314946,-136940,0.694444,0.458309,188.213
9926,448847,293000,-155847,0.733333,0.423056,183.909
9927,452255,292700,-159555,0.705556,0.427526,171.162
9928,450871,348764,-102107,0.661111,0.499293,210.998
9929,458290,306395,-151895,0.694444,0.442372,192.116
9930,426706,316800,-109906,0.661111,0.482898,161.29
9931,464396,297500,-166896,0.705556,0.419312,201.7
9932,448232,326600,-121632,0.666667,0.46887,174.746
9933,450587,300846,-149741,0.716667,0.435819,195.391
9934,431376,295975,-135401,0.7,0.44069,169.665
9935,460968,315600,-145368,0.688889,0.453252,207.129
9936,459174,320940,-138234,0.711111,0.451641,214.382
9937,450636,307139,-143498,0.705556,0.442453,183.642
9938,467740,325424,-142315,0.683333,0.453616,204.928
9939,439769,321300,-118469,0.694444,0.48191,188.144
9940,450714,324508,-126206,0.705556,0.462104,194.433
9941,436024,316400,-119624,0.666667,0.472097,180.571
9942,450937,301675,-149262,0.705556,0.44438,179.122
9943,446504,320109,-126394,0.7,0.462263,196.907
9944,451494,314678,-136816,0.716667,0.449367,221.625
9945,444207,306222,-137985,0.7,0.445676,184.13
9946,460595,309692,-150903,0.705556,0.447198,186.343
9947,452112,310393,-141718,0.7,0.450457,197.6
9948,455591,314950,-140640,0.694444,0.450492,191.239
9949,447920,320865,-127055,0.688889,0.464133,193.918
9950,446384,329883,-116501,0.672222,0.473965,189.738
9951,462831,304452,-158378,0.711111,0.444865,199.272
9952,435552,303185,-132366,0.694444,0.452286,177.753
9953,432185,324698,-107487,0.688889,0.477325,218.246
9954,453204,307641,-145563,0.688889,0.436156,192.055
9955,457212,319993,-137220,0.677778,0.463646,195.883
9956,443822,284100,-159722,0.722222,0.416364,173.273
9957,459934,295287,-164646,0.705556,0.420879,180.253
9958,447286,314771,-132516,0.716667,0.455461,196.139
9959,455231,314538,-140693,0.683333,0.461471,204.105
9960,455387,307300,-148087,0.727778,0.441946,225.975
9961,464009,309315,-154695,0.727778,0.444343,207.146
9962,459060,303290,-155769,0.694444,0.435802,193.601
9963,451233,302298,-148935,0.694444,0.450705,179.504
9964,466703,299464,-167239,0.711111,0.427259,188.078
9965,444220,317400,-126820,0.666667,0.459016,187.305
9966,454981,298000,-156981,0.716667,0.423439,176.111
9967,448513,312200,-136313,0.722222,0.441733,197.526
9968,456444,309626,-146818,0.683333,0.442027,192.463
9969,453475,296954,-156521,0.7,0.428301,168.863
9970,438929,330357,-108572,0.688889,0.479554,197.722
9971,458631,316322,-142310,0.688889,0.453086,180.727
9972,442568,321112,-121456,0.7,0.469481,179.323
9973,447069,324239,-122831,0.672222,0.465954,186.706
9974,457230,315900,-141330,0.683333,0.455665,178.306
9975,448566,311500,-137066,0.7,0.46208,188.499
9976,457946,317300,-140646,0.711111,0.450389,197.342
9977,429250,316600,-112650,0.672222,0.480934,171.787
9978,449721,286188,-163533,0.7,0.422806,167.608
9979,455694,302300,-153394,0.688889,0.452397,170.177
9980,460703,277255,-183448,0.705556,0.402938,165.011
9981,446427,316107,-130320,0.7,0.455896,185.828
9982,447376,317100,-130276,0.688889,0.46118,183.524
9983,450642,305027,-145615,0.727778,0.440983,208.66
9984,456543,301889,-154654,0.705556,0.439746,169.413
9985,445462,312084,-133378,0.722222,0.457752,194.894
9986,452915,325800,-127115,0.655556,0.468515,173.877
9987,454861,320537,-134323,0.7,0.462724,204.085
9988,458770,307700,-151070,0.727778,0.43647,224.543
9989,441811,310570,-131240,0.688889,0.454003,178.319
9990,445699,318612,-127088,0.672222,0.463075,193.138
9991,447762,312000,-135762,0.694444,0.459655,183.922
9992,456600,345200,-111400,0.672222,0.503163,193.951
9993,448677,306600,-142077,0.694444,0.449807,169.454
9994,450466,311500,-138966,0.711111,0.461861,191.003
9995,457879,320800,-137079,0.705556,0.465411,202.724
9996,451056,311700,-139356,0.705556,0.447704,196.743
9997,452274,300622,-151653,0.75,0.424818,203.126
9998,439346,322300,-117046,0.688889,0.474189,171.733
9999,444686,321300,-123386,0.683333,0.469263,196.483
10000,445629,312000,-133629,0.677778,0.464299,158.171
10001,427322,311147,-116175,0.661111,0.470561,179.529
10002,440394,306133,-134261,0.727778,0.449227,197.694
10003,442383,311500,-130883,0.711111,0.446394,202.877
10004,451057,297187,-153869,0.711111,0.434411,170.439
10005,452365,302100,-150265,0.705556,0.438135,182.528
10006,456594,331600,-124994,0.7,0.474463,220.623
10007,449723,335500,-114223,0.716667,0.482617,241.227
10008,450379,307900,-142479,0.705556,0.439897,203.646
10009,463803,297279,-166524,0.738889,0.428869,208.425
10010,464953,306288,-158665,0.716667,0.420593,205.196
10011,430416,319874,-110542,0.666667,0.473027,171.344
10012,445710,306300,-139410,0.65,0.448017,160.805
10013,447085,300238,-146847,0.711111,0.4353,194.678
10014,455199,298200,-156999,0.727778,0.428243,182.737
10015,452261,277594,-174667,0.711111,0.404247,170.953
10016,452603,319772,-132831,0.711111,0.459354,212.017
10017,448194,315756,-132438,0.711111,0.458011,199.462
10018,439403,311700,-127703,0.7,0.460203,181.338
10019,435324,311711,-123613,0.677778,0.463669,173.491
10020,440171,321300,-118871,0.705556,0.475644,193.491
10021,467565,318940,-148624,0.677778,0.457904,189.175
10022,459006,310018,-148987,0.705556,0.445804,184.219
10023,451171,283398,-167772,0.711111,0.41934,173.889
10024,454114,315600,-138514,0.683333,0.466355,192.401
10025,463052,307400,-155652,0.744444,0.436375,200.097
10026,441139,326100,-115039,0.688889,0.479782,180.495
10027,458479,319841,-138637,0.683333,0.456158,194.009
10028,440576,307500,-133076,0.705556,0.450018,173.185
10029,450074,316800,-133274,0.7,0.459364,172.951
10030,444196,306800,-137396,0.705556,0.459966,162.123
10031,445988,280459,-165529,0.7,0.421116,152.157
10032,463095,291549,-171546,0.705556,0.422015,191.971
10033,442977,304429,-138548,0.7,0.453337,168.81
10034,435731,316300,-119431,0.688889,0.465895,179.754
10035,457057,282843,-174213,0.727778,0.410234,162.299
10036,449145,330600,-118545,0.661111,0.486801,177.988
10037,456629,330197,-126433,0.711111,0.477035,199.982
10038,445660,318810,-126850,0.716667,0.458958,212.687
10039,450144,329916,-120227,0.683333,0.477973,203.828
10040,450601,291297,-159304,0.722222,0.431147,177.941
10041,458678,290071,-168607,0.727778,0.416085,196.604
10042,460085,295533,-164553,0.727778,0.426083,200.747
10043,429855,311039,-118816,0.7,0.473213,184.149
10044,459756,273400,-186356,0.755556,0.396985,163.324
10045,452297,340015,-112282,0.677778,0.491966,188.165
10046,431223,329996,-101228,0.683333,0.487795,203.055
10047,459533,324006,-135527,0.655556,0.466128,174.345
10048,448955,322300,-126655,0.694444,0.463974,201.736
10049,441140,320368,-120773,0.694444,0.466414,201.274
10050,440486,315458,-125028,0.688889,0.471522,173.076
10051,446426,319702,-126723,0.688889,0.471192,190.759
10052,443984,302300,-141684,0.7,0.451027,157.532
10053,463190,304801,-158389,0.744444,0.430388,196.171
10054,444012,315383,-128630,0.661111,0.462437,180.299
10055,441214,334114,-107100,0.666667,0.495663,167.497
10056,459643,323704,-135939,0.683333,0.46638,188.968
10057,448200,321100,-127100,0.683333,0.472819,167.482
10058,446404,335447,-110956,0.672222,0.47702,191.303
10059,461519,306896,-154622,0.705556,0.439577,184.174
10060,451135,315071,-136065,0.688889,0.470587,176.77
10061,464383,319364,-145019,0.683333,0.459591,194.944
10062,451930,329180,-122751,0.666667,0.476912,177.005
10063,440170,311375,-128795,0.711111,0.456686,175.332
10064,443751,297300,-146451,0.655556,0.440614,145.642
10065,447954,297041,-150913,0.7,0.431154,173.5
10066,462035,313086,-148950,0.694444,0.443408,186.772
10067,465574,313231,-152343,0.711111,0.439341,179.538
10068,448992,321500,-127492,0.716667,0.463337,203.88
10069,453832,321800,-132032,0.7,0.455135,197.968
10070,452445,314326,-138119,0.711111,0.462936,191.783
10071,454954,310362,-144592,0.694444,0.453934,176.073
10072,457928,303000,-154928,0.7,0.435451,163.336
10073,453064,297200,-155864,0.672222,0.441445,159.938
10074,451287,307436,-143850,0.683333,0.460969,165.419
10075,443342,329889,-113453,0.677778,0.481314,187.779
10076,436439,293496,-142943,0.716667,0.431898,179.822
10077,449126,285695,-163430,0.722222,0.420018,181.966
10078,460387,292186,-168201,0.75,0.409366,183.98
10079,457856,335500,-122356,0.7,0.47353,209.979
10080,460696,315941,-144755,0.7,0.451598,178.869
10081,442530,314138,-128392,0.7,0.458341,174.835
10082,464615,329756,-134859,0.688889,0.463484,201.612
10083,458116,310469,-147647,0.7,0.445016,201.104
10084,447419,313715,-133704,0.7,0.457129,176.389
10085,442758,330100,-112658,0.672222,0.481609,192.012
10086,456506,319442,-137064,0.683333,0.455816,205.106
10087,465615,311453,-154162,0.711111,0.447903,184.185
10088,458984,293500,-165484,0.705556,0.420113,160.919
10089,451996,326100,-125896,0.705556,0.473245,219.998
10090,448368,330117,-118251,0.677778,0.472548,197.825
10091,435749,312000,-123749,0.694444,0.465546,178.691
10092,461235,303298,-157938,0.7,0.43994,158.453
10093,450187,308631,-141556,0.711111,0.441266,187.599
10094,455719,311558,-144161,0.694444,0.447088,192.394
10095,444110,330938,-113172,0.655556,0.483679,193.164
10096,456814,301316,-155498,0.7,0.434596,193.744
10097,452423,321757,-130666,0.677778,0.462966,195.089
10098,456183,304560,-151622,0.727778,0.423889,206.817
10099,440350,334110,-106240,0.666667,0.487373,179.378
10100,453293,268747,-184546,0.727778,0.397252,166.001
10101,447792,308300,-139492,0.711111,0.435204,210.178
10102,436160,321300,-114860,0.683333,0.469833,177.023
10103,443864,310475,-133389,0.7,0.451762,193.826
10104,459589,303800,-155789,0.738889,0.420629,195.722
10105,441451,315326,-126126,0.677778,0.465388,192.082
10106,434894,307200,-127694,0.694444,0.460097,169.964
10107,458181,319321,-138860,0.661111,0.471488,176.558
10108,468222,333288,-134934,0.694444,0.467403,225.26
10109,451794,306500,-145294,0.672222,0.450482,174.679
10110,445174,310615,-134559,0.705556,0.441329,180.321
10111,461230,316500,-144730,0.688889,0.456335,157.082
10112,438669,292300,-146369,0.705556,0.440287,148.94
10113,447630,313766,-133864,0.677778,0.465432,212.012
10114,440270,287050,-153219,0.722222,0.427103,170.798
10115,440609,329395,-111214,0.672222,0.474888,190.159
10116,445757,306200,-139557,0.672222,0.462811,169.568
10117,446025,316011,-130014,0.694444,0.465176,196.335
10118,454134,282371,-171763,0.733333,0.410583,191.059
10119,445702,305937,-139766,0.694444,0.447065,179.515
10120,429474,302100,-127374,0.694444,0.456596,161.026
10121,453585,320588,-132997,0.694444,0.461456,213.231
10122,452793,286956,-165836,0.722222,0.418802,184.014
10123,432607,329877,-102730,0.65,0.498348,163.187
10124,448324,326400,-121924,0.711111,0.466683,219.795
10125,444618,312200,-132418,0.683333,0.450064,181.959
10126,454758,287374,-167384,0.722222,0.421573,170.409
10127,452496,324473,-128024,0.666667,0.472226,198.693
10128,454741,310702,-144040,0.7,0.445003,177.885
10129,458749,311900,-146849,0.7,0.450489,192.96
10130,451099,316600,-134499,0.705556,0.457083,221.372
10131,448812,306130,-142682,0.705556,0.448069,187.447
10132,435449,327970,-107479,0.688889,0.478062,193.24
10133,458028,305745,-152284,0.716667,0.433301,191.048
10134,445175,311329,-133846,0.688889,0.450401,172.683
10135,461378,316649,-144729,0.705556,0.448992,193.662
10136,447794,288449,-159345,0.711111,0.414658,178.626
10137,455285,298298,-156987,0.716667,0.436589,177.385
10138,454683,317300,-137383,0.716667,0.456253,198.574
10139,453131,321216,-131915,0.677778,0.466966,199.211
10140,452369,320379,-131990,0.711111,0.457677,217.673
10141,458708,323781,-134927,0.688889,0.463144,201.456
10142,439002,287700,-151302,0.716667,0.433995,163.787
10143,442004,325256,-116748,0.672222,0.477556,188.003
10144,456618,328841,-127778,0.683333,0.463505,197.859
10145,455976,325300,-130676,0.655556,0.474806,183.626
10146,449670,317781,-131889,0.677778,0.472066,182.618
10147,440661,312676,-127984,0.672222,0.462845,168.021
10148,456926,302006,-154920,0.727778,0.434228,187.205
10149,459005,304195,-154810,0.688889,0.451,158.001
10150,457343,305882,-151461,0.7,0.445488,176.07
10151,445965,321400,-124565,0.694444,0.473254,185.994
10152,442256,326505,-115751,0.688889,0.471764,188.621
10153,457026,272547,-184479,0.733333,0.402394,168.882
10154,440639,331600,-109039,0.694444,0.487856,196.094
10155,456505,324189,-132317,0.705556,0.460736,207.193
10156,452817,333748,-119069,0.683333,0.479825,210.88
10157,436874,314409,-122465,0.694444,0.464359,194.823
10158,457030,296796,-160234,0.7,0.440229,165.347
10159,452720,328414,-124305,0.672222,0.469945,193.6
10160,449189,321000,-128189,0.705556,0.469483,210.723
10161,452407,329770,-122637,0.683333,0.474124,200.226
10162,446283,310011,-136273,0.688889,0.451747,178.098
10163,451624,313728,-137895,0.705556,0.450721,189.022
10164,451060,317200,-133860,0.727778,0.449117,211.78
10165,446285,319530,-126755,0.688889,0.478133,180.635
10166,448784,315269,-133515,0.694444,0.455214,186.274
10167,454282,318853,-135429,0.688889,0.45217,188.686
10168,450300,311699,-138601,0.683333,0.45229,172.231
10169,456784,311500,-145284,0.688889,0.455843,163.264
10170,444303,307600,-136703,0.7,0.452383,167.538
10171,467822,321337,-146485,0.705556,0.449568,207.743
10172,445352,326300,-119052,0.716667,0.474345,202.169
10173,446232,311500,-134732,0.694444,0.445216,191.95
10174,463294,314635,-148659,0.694444,0.448064,195.852
10175,461176,307508,-153668,0.711111,0.438835,184.093
10176,453470,300149,-153321,0.7,0.43153,166.68
10177,449066,321013,-128053,0.7,0.457056,194.665
10178,462627,302800,-159827,0.716667,0.439392,157.991
10179,446599,315385,-131214,0.677778,0.461169,178.277
10180,443095,325600,-117495,0.688889,0.473838,196.916
10181,445416,325600,-119816,0.683333,0.488209,170.821
10182,441230,304979,-136251,0.694444,0.449703,174.782
10183,452181,311860,-140321,0.677778,0.445678,196.606
10184,447781,300299,-147482,0.694444,0.443357,189.738
10185,456230,321600,-134630,0.694444,0.464303,188.829
10186,458208,316000,-142208,0.711111,0.4502,214.046
10187,457317,319825,-137492,0.683333,0.465142,181.572
10188,453493,306872,-146621,0.694444,0.439616,193.853
10189,456456,326400,-130057,0.705556,0.465452,224.192
10190,443764,312600,-131164,0.683333,0.451814,184.468
10191,451947,325535,-126412,0.705556,0.470589,200.76
10192,452830,334819,-118011,0.655556,0.481781,182.442
10193,446413,329515,-116898,0.666667,0.471672,212.099
10194,456239,326800,-129439,0.7,0.459987,207.233
10195,459715,293500,-166215,0.711111,0.416757,173.322
10196,443277,316223,-127054,0.7,0.460219,179.079
10197,452329,297200,-155129,0.722222,0.440188,195.842
10198,449184,323638,-125547,0.683333,0.473241,179.642
10199,443841,329324,-114517,0.683333,0.477108,190.265
10200,442647,319986,-122662,0.677778,0.476827,170.273
10201,459390,324209,-135181,0.683333,0.464054,183.435
10202,467424,307100,-160324,0.7,0.43439,177.004
10203,462811,314600,-148212,0.711111,0.447617,228.519
10204,447994,295755,-152238,0.688889,0.439901,164.915
10205,431502,315680,-115822,0.683333,0.471813,167.062
10206,448362,306998,-141364,0.716667,0.439347,187.063
10207,437771,316272,-121499,0.694444,0.460133,203.94
10208,447592,304896,-142695,0.705556,0.442575,182.94
10209,446726,315541,-131185,0.694444,0.456317,201.454
10210,455188,288000,-167188,0.733333,0.415521,187.64
10211,447092,296882,-150210,0.705556,0.437882,186.121
10212,438772,311280,-127492,0.683333,0.461961,179.732
10213,448869,315943,-132925,0.711111,0.458259,197.829
10214,442747,322808,-119940,0.705556,0.485837,184.343
10215,447758,311987,-135771,0.688889,0.45841,176.952
10216,446595,314483,-132112,0.683333,0.459511,200.682
10217,457897,346146,-111751,0.7,0.501505,231.615
10218,457031,276968,-180063,0.727778,0.396967,181.155
10219,450459,320516,-129942,0.672222,0.46874,177.458
10220,455143,323983,-131160,0.711111,0.463841,242.277
10221,462813,316900,-145913,0.694444,0.458492,186.169
10222,445821,306052,-139768,0.7,0.448492,201.292
10223,440015,299272,-140743,0.683333,0.44451,160.845
10224,443343,300238,-143105,0.7,0.451154,172.67
10225,457463,292291,-165172,0.727778,0.418623,199.215
10226,451899,320194,-131705,0.711111,0.459175,203.054
10227,441891,315978,-125913,0.694444,0.455487,184.479
10228,453864,324673,-129191,0.694444,0.468788,200.907
10229,437042,305531,-131511,0.7,0.455917,181.47
10230,442501,296772,-145729,0.711111,0.447474,181.83
10231,441137,326300,-114837,0.661111,0.482001,178.244
10232,448193,317900,-130293,0.711111,0.464044,194.163
10233,440201,313626,-126575,0.688889,0.460856,170.807
10234,443962,316591,-127371,0.705556,0.459913,227.005
10235,454426,301148,-153278,0.705556,0.435981,197.315
10236,451246,331100,-120146,0.683333,0.476839,187.474
10237,452724,307060,-145664,0.7,0.446944,187.443
10238,449762,316400,-133362,0.677778,0.469014,161.56
10239,455441,326800,-128641,0.661111,0.475518,177.964
10240,457443,316046,-141397,0.7,0.449011,215.098
10241,456792,312300,-144492,0.716667,0.452934,200.618
