scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
32693,454951,312000,-142951,0.716667,0.451123,190.181
32694,443786,285938,-157848,0.716667,0.415617,158.936
32695,468108,324474,-143634,0.711111,0.457142,205.748
32696,447675,311500,-136175,0.688889,0.469758,176.017
32697,465928,326200,-139728,0.7,0.450687,202.375
32698,443779,315900,-127879,0.688889,0.464689,181.409
32699,460776,325700,-135076,0.7,0.461884,197.496
32700,453066,310419,-142648,0.722222,0.444433,224.84
32701,459151,324891,-134259,0.683333,0.467012,204.388
32702,455956,352496,-103460,0.65,0.505397,197.533
32703,455558,283100,-172458,0.716667,0.416349,170.225
32704,448563,315978,-132586,0.711111,0.44872,220.935
32705,460798,326253,-134545,0.7,0.454574,212.772
32706,440330,324390,-115939,0.655556,0.475801,167.609
32707,452521,302085,-150436,0.716667,0.443493,180.035
32708,466423,302000,-164423,0.727778,0.434212,196.678
32709,439860,281948,-157912,0.711111,0.419194,165.529
32710,441520,303510,-138010,0.677778,0.450477,162.192
32711,443423,318445,-124978,0.694444,0.467386,199.475
32712,447166,286341,-160825,0.716667,0.423551,163.479
32713,443265,306534,-136731,0.683333,0.447205,170.998
32714,450796,315795,-135001,0.677778,0.458984,180.079
32715,444082,326600,-117482,0.694444,0.472558,210.822
32716,448344,300187,-148157,0.711111,0.442873,195.121
32717,444284,306039,-138245,0.716667,0.444018,209.045
32718,444070,316128,-127942,0.683333,0.457067,198.204
32719,447938,315205,-132733,0.672222,0.465605,167.917
32720,435042,314440,-120602,0.705556,0.463824,180.43
32721,437937,300296,-137640,0.722222,0.446566,182.512
32722,452112,310641,-141471,0.688889,0.445093,177.121
32723,454052,314617,-139435,0.705556,0.447399,190.139
32724,432338,317121,-115217,0.688889,0.472961,192.7
32725,455486,323666,-131820,0.705556,0.459564,217.495
32726,445811,320800,-125011,0.694444,0.46488,187.538
32727,440938,316400,-124538,0.683333,0.46314,176.7
32728,456310,326201,-130108,0.722222,0.464413,220.732
32729,465428,278900,-186528,0.711111,0.402341,158
32730,450389,316600,-133789,0.672222,0.462682,183.973
32731,439719,321402,-118317,0.677778,0.470266,205.593
32732,452813,325111,-127703,0.694444,0.458246,198.078
32733,446826,310081,-136745,0.705556,0.45284,200.735
32734,425600,306591,-119009,0.677778,0.465283,163.636
32735,462311,306459,-155852,0.711111,0.434156,182.068
32736,458843,311377,-147465,0.672222,0.450206,191.867
32737,459319,325800,-133519,0.661111,0.458649,206.296
32738,446747,296572,-150175,0.705556,0.434877,184.581
32739,447795,329671,-118124,0.672222,0.491869,183.174
32740,455855,296338,-159518,0.7,0.429767,186.107
32741,463074,315626,-147448,0.7,0.455519,186.884
32742,448383,302061,-146322,0.727778,0.434556,210.216
32743,449981,330800,-119181,0.688889,0.477286,197.112
32744,453883,306071,-147812,0.688889,0.449275,193.3
32745,442621,301700,-140921,0.711111,0.458044,168.792
32746,442589,319614,-122975,0.688889,0.465579,197.921
32747,454065,305456,-148609,0.688889,0.437741,179.467
32748,442718,325982,-116736,0.65,0.477669,181.63
32749,463298,306313,-156984,0.727778,0.432458,194.45
32750,442303,297141,-145162,0.727778,0.425967,199.358
32751,454659,310554,-144106,0.705556,0.446599,208.745
32752,447306,324518,-122789,0.7,0.467895,207.008
32753,454008,311480,-142528,0.683333,0.442408,187.94
32754,455099,300893,-154206,0.7,0.437302,161.105
32755,436850,333410,-103439,0.672222,0.486637,208.918
32756,456245,324257,-131988,0.688889,0.464089,203.833
32757,469123,273700,-195423,0.772222,0.386754,192.797
32758,457468,317800,-139668,0.727778,0.448646,214.97
32759,446864,311347,-135517,0.722222,0.449051,215.444
32760,446060,303679,-142381,0.672222,0.454267,166.303
32761,463059,311300,-151759,0.694444,0.449911,191.514
32762,435021,320800,-114221,0.694444,0.475497,211.074
32763,449401,325700,-123701,0.688889,0.473607,189.216
32764,437873,298002,-139871,0.705556,0.449545,171.224
32765,449696,300572,-149124,0.711111,0.429744,186.699
32766,453598,311700,-141898,0.7,0.451058,213.342
32767,443892,297200,-146692,0.683333,0.449295,154.904
32768,452107,306685,-145422,0.683333,0.443921,178.386
32769,449058,302100,-146958,0.711111,0.441111,198.305
32770,440813,308300,-132513,0.694444,0.446037,186.923
32771,453789,290457,-163332,0.716667,0.418296,195.387
32772,451334,307300,-144034,0.722222,0.447657,179.311
32773,450059,286389,-163670,0.711111,0.424287,164.197
32774,465811,317206,-148605,0.711111,0.443413,185.91
32775,446542,310314,-136228,0.705556,0.449169,193.251
32776,460902,283800,-177102,0.738889,0.401344,183.286
32777,438929,316888,-122040,0.705556,0.46085,206.981
32778,452849,298300,-154549,0.722222,0.429756,174.221
32779,453768,319022,-134746,0.672222,0.464613,178.369
32780,466489,311800,-154689,0.705556,0.435965,201.566
32781,461481,317500,-143981,0.694444,0.453521,188.897
32782,454181,314874,-139307,0.688889,0.46285,181.592
32783,445972,350000,-95972.1,0.672222,0.498392,217.318
32784,448522,323781,-124741,0.705556,0.470382,189.738
32785,452179,350200,-101979,0.683333,0.503793,206.678
32786,455860,297502,-158358,0.744444,0.429907,191.059
32787,451372,302056,-149317,0.711111,0.438578,185.894
32788,438394,302200,-136194,0.683333,0.455668,154.897
32789,462904,299442,-163462,0.711111,0.434126,178.466
32790,454116,325400,-128716,0.688889,0.472282,182.245
32791,455491,308529,-146962,0.694444,0.448412,194.471
32792,454907,310002,-144905,0.7,0.444018,211.386
32793,444556,306310,-138246,0.694444,0.447329,173.534
32794,432101,307700,-124401,0.7,0.458529,176.31
32795,445722,315385,-130337,0.661111,0.459845,182.991
32796,459600,287241,-172359,0.705556,0.424364,172.813
32797,452251,311200,-141051,0.683333,0.462454,163.111
32798,447492,300705,-146787,0.694444,0.437421,192.499
32799,450355,321378,-128977,0.694444,0.468565,192.672
32800,444470,304920,-139550,0.716667,0.445041,198.458
32801,438151,306700,-131451,0.683333,0.458977,176.727
32802,453359,319954,-133405,0.7,0.459034,195.861
32803,444610,315057,-129553,0.683333,0.46237,181.999
32804,458010,326600,-131410,0.7,0.464677,220.55
32805,438659,320500,-118159,0.7,0.466859,196.09
32806,443915,315145,-128771,0.688889,0.463139,193.224
32807,440662,325800,-114862,0.672222,0.483326,181.406
32808,453890,307094,-146796,0.711111,0.440686,206.498
32809,450584,325852,-124732,0.711111,0.468239,201.272
32810,451511,324994,-126517,0.694444,0.4599,203.738
32811,439577,287296,-152281,0.722222,0.426635,173.98
32812,442790,320529,-122260,0.677778,0.472213,181.338
32813,457480,311900,-145580,0.677778,0.449463,172.001
32814,445950,323405,-122545,0.683333,0.476584,169.437
32815,442983,320300,-122683,0.672222,0.477435,169.177
32816,445124,307700,-137424,0.711111,0.450174,175.738
32817,459969,319640,-140329,0.688889,0.464784,198.774
32818,446750,295482,-151268,0.733333,0.432414,185.393
32819,442082,306500,-135582,0.683333,0.462195,156.61
32820,461969,306800,-155169,0.711111,0.440992,169.449
32821,454711,303000,-151711,0.738889,0.432089,199.425
32822,444972,304669,-140303,0.683333,0.453732,160.118
32823,450852,291925,-158926,0.744444,0.421969,205.094
32824,449389,304703,-144686,0.722222,0.440521,192.61
32825,462444,298650,-163794,0.705556,0.441939,195.799
32826,464531,337702,-126829,0.683333,0.474171,204.654
32827,444825,331087,-113738,0.677778,0.474709,217.529
32828,454064,321800,-132264,0.705556,0.46405,219.052
32829,459165,305886,-153279,0.694444,0.441562,171.949
32830,449144,321200,-127944,0.683333,0.461952,185.938
32831,451032,319185,-131847,0.677778,0.460804,194.956
32832,462548,305877,-156671,0.694444,0.441843,184.785
32833,455060,300085,-154975,0.7,0.43438,181.413
32834,455247,327200,-128047,0.705556,0.466046,204.863
32835,440887,325600,-115287,0.672222,0.486797,181.879
32836,443500,306674,-136826,0.683333,0.449376,169.885
32837,451935,315334,-136601,0.655556,0.460563,163.393
32838,441868,321000,-120868,0.705556,0.469687,179.694
32839,441611,326300,-115311,0.711111,0.467369,206.045
32840,440527,331600,-108927,0.711111,0.482671,200.632
32841,460198,316300,-143898,0.677778,0.454706,182.746
32842,447570,312085,-135484,0.705556,0.448866,210.772
32843,442832,299095,-143737,0.705556,0.44127,185.967
32844,451834,321827,-130006,0.722222,0.457704,214.784
32845,448614,302600,-146014,0.716667,0.436219,191.793
32846,445223,286356,-158868,0.7,0.429045,147.343
32847,445328,306800,-138528,0.716667,0.445352,188.017
32848,449776,342396,-107380,0.677778,0.492453,196.727
32849,455957,310931,-145025,0.705556,0.447095,202.769
32850,450530,281819,-168711,0.716667,0.414487,166.064
32851,444194,321800,-122394,0.672222,0.469729,176.014
32852,462199,292362,-169837,0.716667,0.419124,198.496
32853,455283,331800,-123483,0.716667,0.460593,223.652
32854,453954,293200,-160754,0.727778,0.425361,170.019
32855,441403,317300,-124103,0.711111,0.465682,186.372
32856,443360,301700,-141660,0.688889,0.449554,194.376
32857,433348,320193,-113154,0.7,0.469282,183.271
32858,444063,293200,-150863,0.722222,0.427676,173.3
32859,452891,322752,-130139,0.694444,0.463605,226.404
32860,450811,320800,-130011,0.711111,0.458547,215.524
32861,449984,315546,-134438,0.688889,0.454482,189.943
32862,432735,294918,-137817,0.688889,0.442476,157.081
32863,449092,321221,-127870,0.694444,0.460553,190.184
32864,446038,323642,-122395,0.705556,0.463074,208.305
32865,454613,314753,-139860,0.688889,0.465062,187.222
32866,449971,319071,-130899,0.688889,0.451233,194.037
32867,439957,316500,-123457,0.705556,0.466262,184.094
32868,460447,310459,-149988,0.727778,0.446917,216.274
32869,447525,308471,-139054,0.683333,0.454344,182.598
32870,464333,291700,-172633,0.711111,0.434895,174.778
32871,462686,316119,-146567,0.7,0.447984,185.221
32872,451088,285522,-165566,0.705556,0.418685,166.325
32873,456567,296309,-160257,0.722222,0.417661,170.629
32874,445459,320618,-124842,0.672222,0.475081,192.44
32875,457565,310158,-147407,0.711111,0.44924,212.714
32876,430057,304215,-125841,0.688889,0.459442,177.104
32877,453101,296211,-156890,0.711111,0.427408,184.367
32878,435024,324532,-110492,0.661111,0.476091,190.173
32879,441625,310600,-131025,0.694444,0.466148,179.233
32880,449470,296214,-153256,0.688889,0.443033,176.668
32881,452116,319044,-133072,0.683333,0.466591,192.674
32882,453653,325590,-128063,0.705556,0.460557,191.85
32883,449612,303883,-145729,0.7,0.440139,171.761
32884,450433,288500,-161933,0.727778,0.416097,195.803
32885,453312,341242,-112070,0.683333,0.47847,218.592
32886,451472,314718,-136754,0.694444,0.460954,187.897
32887,441915,311036,-130879,0.65,0.466555,153.47
32888,440758,301370,-139389,0.672222,0.455162,161.516
32889,453823,312000,-141823,0.705556,0.44017,178.261
32890,431286,311975,-119311,0.705556,0.46986,199.177
32891,451514,321600,-129914,0.683333,0.462255,188.199
32892,454083,315988,-138095,0.716667,0.453586,179.964
32893,444752,295784,-148968,0.694444,0.427876,170.583
32894,447555,316600,-130955,0.688889,0.460845,203.803
32895,452268,302700,-149568,0.711111,0.438955,193.636
32896,449146,333644,-115503,0.688889,0.47412,203.243
32897,450809,319760,-131049,0.694444,0.456132,193.509
32898,445521,321600,-123921,0.688889,0.463031,192.718
32899,439532,320705,-118827,0.688889,0.470309,208.987
32900,448232,324697,-123534,0.694444,0.467289,200.462
32901,451358,313917,-137441,0.7,0.455379,183.809
32902,449210,318213,-130997,0.7,0.460382,204.584
32903,448125,300525,-147600,0.688889,0.448397,176.73
32904,442210,302800,-139410,0.716667,0.441849,187.532
32905,453037,292200,-160837,0.711111,0.426631,168.234
32906,445484,311400,-134084,0.7,0.461837,176.601
32907,435995,310390,-125605,0.711111,0.451509,186.284
32908,444673,290054,-154619,0.705556,0.437924,155.027
32909,438708,310207,-128502,0.694444,0.462556,180.053
32910,438461,311134,-127327,0.7,0.455775,177.981
32911,463312,307700,-155612,0.722222,0.437284,185.132
32912,450802,300873,-149929,0.7,0.44075,166.628
32913,439403,311322,-128081,0.672222,0.460381,176.237
32914,460503,296308,-164194,0.716667,0.424863,173.895
32915,443302,307300,-136002,0.683333,0.448367,173.324
32916,434661,331100,-103561,0.672222,0.488773,192.334
32917,450422,293375,-157047,0.683333,0.439077,170.826
32918,434998,314745,-120252,0.672222,0.477913,162.061
32919,435871,336303,-99567.9,0.672222,0.502981,177.997
32920,450243,302499,-147744,0.705556,0.442527,178.319
32921,448812,287118,-161693,0.722222,0.4249,174.562
32922,453864,317100,-136764,0.716667,0.44872,192.188
32923,458605,266696,-191909,0.738889,0.390894,169.364
32924,447163,310349,-136814,0.711111,0.448326,193.843
32925,450446,349157,-101289,0.672222,0.498484,196.349
32926,452039,308100,-143939,0.7,0.4436,184.547
32927,449066,309246,-139820,0.705556,0.441289,201.528
32928,428099,301900,-126199,0.705556,0.456231,167.411
32929,443227,324474,-118753,0.672222,0.478989,189.545
32930,455849,305073,-150775,0.694444,0.441206,175.928
32931,457736,315854,-141882,0.705556,0.446155,195.234
32932,450788,325156,-125633,0.711111,0.46484,215.553
32933,454962,336100,-118862,0.672222,0.477436,188.868
32934,453305,315888,-137418,0.7,0.458504,181.054
32935,446239,306700,-139539,0.677778,0.450587,185.736
32936,455838,331900,-123938,0.694444,0.463157,197.367
32937,444645,301227,-143419,0.705556,0.448037,181.337
32938,450933,309217,-141716,0.694444,0.45542,186.29
32939,450715,273600,-177115,0.733333,0.4004,161.349
32940,447580,310828,-136753,0.666667,0.450136,171.89
32941,443644,319265,-124379,0.683333,0.470083,195.709
32942,462797,319036,-143761,0.677778,0.465373,179.784
32943,450772,303844,-146928,0.694444,0.434811,186.87
32944,444198,306029,-138169,0.722222,0.44787,189.169
32945,452044,307300,-144744,0.683333,0.442049,179.473
32946,463463,305832,-157631,0.727778,0.429517,206.557
32947,460630,288700,-171930,0.727778,0.404542,201.516
32948,459675,286734,-172942,0.727778,0.416353,162.915
32949,441247,325877,-115370,0.683333,0.47915,184.717
32950,444848,319796,-125052,0.7,0.471448,195.962
32951,452282,314687,-137595,0.716667,0.454039,197.031
32952,441840,314666,-127174,0.672222,0.472783,185.256
32953,438399,309909,-128490,0.683333,0.460485,173.612
32954,450846,320646,-130200,0.7,0.457939,207.848
32955,433741,291800,-141941,0.694444,0.444491,158.085
32956,440871,319154,-121717,0.683333,0.477455,172.411
32957,442846,322300,-120546,0.7,0.470128,193.784
32958,453037,326100,-126937,0.705556,0.460952,216.569
32959,437015,305190,-131826,0.688889,0.450426,171.634
32960,461681,307500,-154181,0.705556,0.433316,191.569
32961,438640,311400,-127240,0.7,0.456068,187.989
32962,451002,320075,-130927,0.677778,0.468657,186.186
32963,464756,268840,-195916,0.761111,0.386576,204.324
32964,446443,305978,-140465,0.688889,0.446079,178.073
32965,438559,302500,-136059,0.722222,0.440283,186.725
32966,441121,306700,-134421,0.683333,0.451753,170.941
32967,448203,310162,-138041,0.716667,0.442375,201.106
32968,450841,329000,-121841,0.677778,0.471625,219.311
32969,446779,312000,-134779,0.7,0.457121,195.862
32970,456743,315744,-140999,0.666667,0.454788,168.906
32971,451786,311197,-140589,0.677778,0.445797,181.42
32972,427982,311600,-116382,0.7,0.46506,192.722
32973,449273,311480,-137793,0.688889,0.446637,193.406
32974,454419,301075,-153344,0.7,0.431583,179.622
32975,446790,317200,-129590,0.688889,0.459602,187.391
32976,456603,325619,-130984,0.688889,0.458824,199.776
32977,445874,325661,-120212,0.688889,0.478105,179.044
32978,455015,310496,-144520,0.677778,0.450744,183.686
32979,455622,310481,-145141,0.7,0.439677,178.502
32980,450814,316700,-134114,0.688889,0.459075,174.72
32981,437768,317893,-119875,0.694444,0.470278,193.367
32982,445770,309994,-135776,0.705556,0.453972,201.903
32983,422087,310288,-111799,0.688889,0.466713,168.685
32984,460118,309216,-150902,0.688889,0.443759,190.789
32985,456940,319063,-137877,0.666667,0.463408,182.086
32986,465371,296488,-168884,0.711111,0.419235,198.942
32987,451360,312156,-139204,0.688889,0.452873,193.97
32988,445219,334332,-110888,0.677778,0.479251,193.97
32989,455593,298800,-156793,0.711111,0.427858,165.622
32990,453762,335180,-118582,0.683333,0.485998,224.143
32991,450404,282098,-168306,0.733333,0.418093,160.382
32992,453291,315904,-137387,0.677778,0.455892,187.895
32993,439635,329326,-110310,0.677778,0.483071,188.593
32994,448036,317000,-131036,0.705556,0.463599,191.534
32995,451086,307000,-144086,0.705556,0.448464,167.99
32996,468593,279678,-188915,0.75,0.396887,169.659
32997,450705,309382,-141322,0.705556,0.448657,194.093
32998,455659,289195,-166465,0.716667,0.421704,187.57
32999,436205,335400,-100805,0.7,0.499699,185.644
33000,439125,334035,-105090,0.683333,0.479647,235.005
33001,441755,329486,-112269,0.672222,0.481881,190.092
33002,454199,329858,-124341,0.688889,0.472886,210.022
33003,448522,301211,-147311,0.688889,0.440954,179.116
33004,448985,313100,-135885,0.705556,0.444436,202.114
33005,446397,313592,-132806,0.666667,0.452252,179.838
33006,439278,310985,-128293,0.688889,0.457021,180.557
33007,455535,293400,-162135,0.727778,0.417395,181.736
33008,445599,311925,-133674,0.666667,0.452386,173.732
33009,451173,306500,-144673,0.733333,0.441147,217.507
33010,442178,282962,-159216,0.688889,0.419033,158.025
33011,440298,301000,-139298,0.7,0.449758,175.758
33012,443987,295427,-148560,0.7,0.438082,174.032
33013,444299,314928,-129371,0.677778,0.466276,189.402
33014,442557,314788,-127769,0.661111,0.462869,161.585
33015,454858,280266,-174592,0.716667,0.408862,173.507
33016,446084,305570,-140514,0.7,0.437936,198.87
33017,442654,310353,-132301,0.705556,0.450898,182.979
33018,465071,292015,-173056,0.705556,0.416409,176.915
33019,439554,319255,-120299,0.694444,0.466137,182.679
33020,461208,293000,-168208,0.722222,0.419002,183.186
33021,446875,324517,-122358,0.655556,0.48256,197.861
33022,447431,283200,-164231,0.722222,0.422082,176.535
33023,450044,306975,-143069,0.7,0.445869,193.661
33024,444932,311400,-133532,0.688889,0.455943,185.352
33025,462394,286898,-175496,0.733333,0.421363,201.579
33026,433036,328563,-104473,0.688889,0.489978,196.875
33027,438081,316868,-121213,0.705556,0.467517,191.066
33028,462051,311058,-150993,0.688889,0.434553,181.451
33029,449616,302161,-147454,0.694444,0.440549,189.228
33030,436267,307251,-129017,0.677778,0.45511,157.481
33031,453899,322000,-131899,0.7,0.461342,189.732
33032,453968,308724,-145244,0.722222,0.44315,199.198
33033,473851,302500,-171351,0.744444,0.424291,207.296
33034,448245,307700,-140545,0.722222,0.439292,200.26
33035,454794,334637,-120158,0.677778,0.483141,176.033
33036,439652,306900,-132752,0.7,0.445538,173.029
33037,448434,321093,-127341,0.65,0.465899,157.408
33038,449384,315438,-133947,0.711111,0.443476,194.099
33039,447652,300686,-146966,0.694444,0.430895,185.804
33040,432929,335002,-97926.9,0.694444,0.500279,224.981
33041,448813,328998,-119815,0.655556,0.480695,173.045
33042,451664,316299,-135365,0.7,0.455195,189.827
33043,457567,316300,-141267,0.694444,0.4448,208.149
33044,444432,313546,-130886,0.683333,0.448188,179.781
33045,465990,296411,-169579,0.716667,0.427919,180.969
33046,441317,311396,-129920,0.705556,0.457699,196.913
33047,437218,333983,-103236,0.683333,0.484803,207.732
33048,452228,312834,-139394,0.677778,0.462205,165.869
33049,454608,310081,-144527,0.688889,0.460472,166.423
33050,451339,310672,-140667,0.694444,0.454255,190.357
33051,456209,336100,-120109,0.666667,0.488776,183.198
33052,453972,309803,-144169,0.688889,0.445397,183.431
33053,434154,298791,-135363,0.683333,0.45525,154.753
33054,453458,300703,-152755,0.7,0.450891,170.542
33055,454385,308100,-146285,0.711111,0.43799,190.821
33056,444054,311227,-132827,0.694444,0.458828,179.462
33057,440037,304986,-135051,0.711111,0.456843,180.522
33058,446700,329203,-117498,0.666667,0.475615,199.807
33059,438044,306424,-131620,0.7,0.452293,209.67
33060,439504,291805,-147699,0.711111,0.426775,184.042
33061,454958,305696,-149262,0.688889,0.445192,172.705
33062,431177,311400,-119777,0.694444,0.463865,171.911
33063,458809,302412,-156397,0.716667,0.422632,184.245
33064,444712,306900,-137812,0.705556,0.454677,180.608
33065,445476,324008,-121468,0.677778,0.476032,183.876
33066,435713,329026,-106688,0.655556,0.498946,167.168
33067,444199,315263,-128936,0.694444,0.453289,197.276
33068,444133,302800,-141333,0.711111,0.435937,199.877
33069,452827,306019,-146808,0.7,0.450856,182.658
33070,437509,310867,-126642,0.677778,0.459882,183.079
33071,452318,302345,-149974,0.683333,0.441612,177.557
33072,435834,306621,-129213,0.711111,0.453795,183.082
33073,441334,335400,-105934,0.672222,0.489224,187.568
33074,451419,335617,-115802,0.683333,0.484088,188.364
33075,447550,305900,-141650,0.705556,0.456388,182.077
33076,458251,312070,-146181,0.727778,0.440129,194.182
33077,451771,325800,-125971,0.683333,0.471859,187.239
33078,446506,322100,-124406,0.7,0.464032,208.984
33079,454325,298000,-156325,0.738889,0.420156,210.735
33080,449086,311892,-137194,0.716667,0.449657,190.868
33081,448056,323774,-124282,0.688889,0.47424,199.887
33082,452215,312500,-139715,0.722222,0.4507,191.048
33083,446677,290686,-155991,0.722222,0.424891,179.555
33084,453080,315318,-137762,0.722222,0.453983,195.042
33085,463301,288809,-174492,0.733333,0.40058,176.364
33086,444927,299238,-145689,0.711111,0.442157,195.55
33087,456126,311100,-145026,0.683333,0.451253,166.444
33088,463155,302423,-160732,0.733333,0.422637,214.995
33089,450298,290259,-160040,0.722222,0.426461,159.942
33090,445594,315196,-130398,0.65,0.466353,175.097
33091,459779,335489,-124291,0.705556,0.463179,212.251
33092,449484,305878,-143607,0.711111,0.4403,188.055
33093,433069,315215,-117854,0.677778,0.47211,172.458
33094,443621,288500,-155121,0.688889,0.421107,161.444
33095,449386,323900,-125486,0.688889,0.464525,181.829
33096,459452,305197,-154255,0.705556,0.446232,167.824
33097,453427,312200,-141227,0.7,0.445173,185.984
33098,467882,309480,-158402,0.688889,0.430009,195.688
33099,449231,320373,-128858,0.688889,0.469299,178.075
33100,452286,312700,-139586,0.738889,0.443013,206.605
33101,459824,316092,-143732,0.705556,0.452742,186.279
33102,455048,320358,-134690,0.688889,0.457665,197.249
33103,446616,315799,-130817,0.694444,0.450492,192.414
33104,458962,309467,-149494,0.7,0.447006,186.315
33105,456052,293000,-163052,0.7,0.42286,176.111
33106,440987,302000,-138987,0.711111,0.450712,172.438
33107,428874,288700,-140174,0.722222,0.434712,164.763
33108,458555,297281,-161274,0.705556,0.42305,178.022
33109,455280,321700,-133580,0.711111,0.459964,209.111
33110,457876,286661,-171215,0.727778,0.409837,181.4
33111,460744,315921,-144823,0.7,0.447615,204.799
33112,449532,305746,-143786,0.677778,0.447257,202.342
33113,452779,318793,-133986,0.694444,0.459273,204.763
33114,456050,336738,-119312,0.677778,0.490071,197.63
33115,450184,307800,-142384,0.705556,0.448977,188.45
33116,454480,318529,-135951,0.694444,0.466488,206.012
33117,453420,306056,-147364,0.727778,0.445263,186.298
33118,452265,299832,-152433,0.722222,0.441395,191.518
33119,457228,324786,-132442,0.694444,0.460211,199.713
33120,453794,303100,-150694,0.705556,0.433563,179.291
33121,455086,305222,-149863,0.7,0.439506,194.446
33122,444228,327092,-117136,0.727778,0.478737,227.868
33123,434413,311800,-122613,0.694444,0.469509,180.465
33124,448307,311316,-136991,0.7,0.457238,187.795
33125,444997,307400,-137597,0.7,0.451877,166.51
33126,444762,283900,-160862,0.722222,0.421869,165.216
33127,454472,295708,-158765,0.711111,0.434466,167.828
33128,440675,320548,-120127,0.688889,0.470304,175.089
33129,454808,299608,-155200,0.7,0.435354,187.565
33130,456644,297224,-159420,0.716667,0.432863,160.573
33131,441965,306299,-135666,0.683333,0.447593,169.96
33132,439090,307509,-131581,0.694444,0.4549,168.608
33133,448259,320047,-128212,0.683333,0.462532,186.324
33134,464737,315177,-149560,0.694444,0.444293,205.191
33135,455357,306500,-148857,0.722222,0.449888,192.921
33136,454622,291292,-163330,0.727778,0.427386,204.932
33137,451047,304540,-146506,0.711111,0.44527,177.504
33138,442521,306700,-135821,0.683333,0.455684,173.192
33139,455426,268319,-187107,0.744444,0.389324,168.022
33140,458690,330941,-127750,0.683333,0.468917,192.937
33141,459424,316700,-142724,0.688889,0.460258,183.187
33142,450345,315900,-134445,0.7,0.459529,200.159
33143,460869,316079,-144790,0.711111,0.453844,209.522
33144,423758,310265,-113493,0.683333,0.466492,192.41
33145,444678,305447,-139231,0.727778,0.442856,192.124
33146,437273,321698,-115576,0.672222,0.473967,174.066
33147,446908,283700,-163208,0.727778,0.414465,166.738
33148,434436,310062,-124374,0.688889,0.452017,201.183
33149,453560,311400,-142160,0.738889,0.446654,206.398
33150,439904,311279,-128625,0.688889,0.462194,166.628
33151,450215,316428,-133788,0.705556,0.453513,201.631
33152,439349,309832,-129517,0.694444,0.457169,197.184
33153,446806,319970,-126836,0.688889,0.461521,193.227
33154,445485,318873,-126611,0.7,0.467746,190.432
33155,456503,293060,-163443,0.738889,0.418549,194.744
33156,443676,321500,-122176,0.716667,0.463734,188.18
33157,450297,316245,-134052,0.716667,0.457845,206.132
33158,458393,320074,-138319,0.677778,0.470902,194.149
33159,428611,321000,-107611,0.683333,0.481024,186.367
33160,450081,302569,-147512,0.694444,0.435629,187.064
33161,442465,307100,-135365,0.694444,0.454825,186.053
33162,455223,300697,-154527,0.744444,0.431973,205.296
33163,438363,315719,-122644,0.677778,0.474113,172.031
33164,433937,316100,-117837,0.705556,0.475781,184.608
33165,446579,331000,-115578,0.666667,0.488555,181.025
33166,453290,305332,-147959,0.672222,0.458214,166.236
33167,460924,305540,-155384,0.716667,0.438199,189.895
33168,434721,315234,-119487,0.683333,0.46706,172.692
33169,451571,314828,-136744,0.677778,0.462656,185.209
33170,435379,316600,-118779,0.7,0.456994,187.767
33171,458695,297800,-160895,0.716667,0.430781,182.337
33172,446199,302700,-143499,0.683333,0.447855,165.659
33173,436415,311533,-124881,0.7,0.467709,187.847
33174,457686,322876,-134809,0.672222,0.467952,187.378
33175,461609,316248,-145362,0.711111,0.440515,217.348
33176,450694,312700,-137994,0.705556,0.452174,190.279
33177,432754,313652,-119102,0.694444,0.467487,181.823
33178,434538,297141,-137397,0.683333,0.442833,161.915
33179,451526,306600,-144926,0.722222,0.449867,189.827
33180,443063,326326,-116736,0.666667,0.477102,189.831
33181,450669,302097,-148572,0.694444,0.433963,179.355
33182,452442,311800,-140642,0.683333,0.450654,185.977
33183,444642,320336,-124306,0.688889,0.46366,191.898
33184,439710,317878,-121832,0.655556,0.477537,165.764
33185,454900,302200,-152701,0.705556,0.434645,174.41
33186,439501,312600,-126901,0.666667,0.460258,160.968
33187,449279,296184,-153095,0.733333,0.42577,200.393
33188,446784,301000,-145784,0.677778,0.451071,196.059
33189,455700,311209,-144491,0.705556,0.438835,233.292
33190,438503,319633,-118870,0.672222,0.470442,180.618
33191,447151,319066,-128086,0.7,0.455225,220.302
33192,440927,277400,-163527,0.738889,0.41469,174.357
33193,432989,311800,-121189,0.705556,0.467982,173.5
33194,454320,290593,-163727,0.688889,0.430583,164.383
33195,446138,316800,-129338,0.705556,0.462096,172.883
33196,440641,283400,-157241,0.705556,0.418302,154.209
33197,473956,267900,-206056,0.75,0.385031,175.941
33198,450663,306892,-143771,0.711111,0.438944,182.951
33199,451152,319581,-131572,0.694444,0.4636,188.911
33200,454734,316000,-138734,0.688889,0.457163,181.465
33201,447639,302400,-145239,0.7,0.442102,187.08
33202,444413,311600,-132813,0.677778,0.457925,179.981
33203,451606,304967,-146639,0.705556,0.44656,185.41
33204,443636,303872,-139764,0.705556,0.451579,168.356
33205,451086,319248,-131838,0.677778,0.461273,176.816
33206,451993,287600,-164393,0.722222,0.426567,158.078
33207,454577,322300,-132277,0.688889,0.464661,185.852
33208,454273,273600,-180673,0.733333,0.39675,169.873
33209,447620,333872,-113748,0.666667,0.491458,182.091
33210,454906,324934,-129972,0.666667,0.473441,194.726
33211,439715,320173,-119542,0.683333,0.463896,191.965
